Points_0,Points_1,Points_2,Points_Magnitude,Point ID
0.00524233,2.10241,-0.250753,2.11732,602
-0.188133,2.00441,-0.41315,2.05517,603
0.0621593,2.01958,-0.313743,2.04475,604
-0.0440095,1.84856,-0.49221,1.91348,605
0.116848,1.87708,-0.418386,1.92669,606
-0.0216256,1.76671,-0.535583,1.84623,607
0.130945,1.80174,-0.453272,1.86249,608
-0.0144231,1.69644,-0.565586,1.78829,609
0.154608,1.74002,-0.471989,1.80952,610
0.0108377,1.62761,-0.581142,1.72828,611
0.164971,1.67986,-0.491237,1.75797,612
0.0279938,1.54062,-0.592788,1.65097,613
0.185219,1.58955,-0.491599,1.67411,614
0.0456097,1.43451,-0.597017,1.55445,615
0.198627,1.48823,-0.46303,1.5712,616
0.046664,1.3279,-0.584022,1.45141,617
0.193122,1.43491,-0.458513,1.51871,618
0.0603643,1.19917,-0.536316,1.31502,619
0.201677,1.31738,-0.44359,1.40461,620
0.0530223,1.10483,-0.481209,1.20624,621
0.213168,1.23426,-0.413377,1.31899,622
0.048174,1.05094,-0.417792,1.13197,623
0.205254,1.16219,-0.389228,1.2427,624
0.198446,1.11839,-0.35271,1.18937,625
0.192377,1.03603,-0.301624,1.09606,626
0.181226,1.0029,-0.238966,1.04679,627
-0.715247,2.25918,-0.0605487,2.37047,628
-0.731266,2.26348,0.0227094,2.37878,629
-0.595864,2.27894,0.0563418,2.35622,630
-0.70217,2.24445,-0.100202,2.35386,631
-0.57471,2.27266,-0.0101705,2.34422,632
-0.710773,2.23212,-0.184041,2.34977,633
-0.578476,2.2551,-0.0679745,2.32911,634
-0.672449,2.21087,-0.271415,2.32676,635
-0.554012,2.24091,-0.122141,2.31161,636
-0.681386,2.15032,-0.341889,2.28146,637
-0.503018,2.21898,-0.187191,2.28296,638
-0.763939,2.08828,-0.409151,2.26095,639
-0.480844,2.16152,-0.26645,2.23033,640
-0.735837,1.98342,-0.567905,2.19042,641
-0.522155,2.04516,-0.425921,2.1533,642
-0.577471,1.82755,-0.714367,2.04542,643
-0.320674,1.86286,-0.593362,1.9812,644
-0.500843,1.7339,-0.77144,1.96274,645
-0.234512,1.75545,-0.655466,1.88845,646
-0.420147,1.6109,-0.825138,1.85806,647
-0.211776,1.69218,-0.687556,1.83876,648
-0.382564,1.42576,-0.865555,1.71124,649
-0.185231,1.59753,-0.711168,1.75846,650
-0.349707,1.28071,-0.863762,1.58386,651
-0.170295,1.4807,-0.748445,1.66783,652
-0.333514,1.14939,-0.823134,1.45254,653
-0.14602,1.3346,-0.744668,1.53526,654
-0.35101,1.04193,-0.762074,1.33776,655
-0.158985,1.18706,-0.725704,1.40037,656
-0.357971,0.987716,-0.708272,1.26703,657
-0.170741,1.08412,-0.677714,1.28987,658
-0.176905,1.02635,-0.622332,1.21325,659
-1.00284,2.24252,-0.1042,2.45875,660
-1.00245,2.24515,-0.0419236,2.45914,661
-0.867271,2.25,-0.0106313,2.41138,662
-0.990743,2.23426,-0.16908,2.44991,663
-0.861518,2.2442,-0.0807221,2.40524,664
-0.991777,2.22957,-0.280191,2.45624,665
-0.871194,2.23844,-0.149275,2.40663,666
-0.987868,2.22781,-0.377289,2.46604,667
-0.868889,2.22755,-0.266027,2.40577,668
-0.992495,2.2056,-0.465007,2.46291,669
-0.852482,2.20361,-0.368665,2.39134,670
-1.03069,2.15342,-0.552844,2.45054,671
-0.867231,2.15495,-0.409502,2.35873,672
-1.00046,2.04655,-0.615707,2.35974,673
-0.908654,2.07128,-0.495564,2.31548,674
-0.930601,1.95198,-0.661036,2.26124,675
-0.844069,1.99901,-0.568985,2.24326,676
-0.875577,1.83647,-0.725976,2.16016,677
-0.794067,1.94283,-0.639541,2.19411,678
-0.876738,1.72127,-0.791666,2.08762,679
-0.733277,1.79882,-0.750648,2.08253,680
-0.849199,1.59041,-0.846511,1.99176,681
-0.685464,1.69947,-0.805901,2.00189,682
-0.752332,1.31162,-0.904541,1.76197,683
-0.622585,1.49646,-0.898842,1.85336,684
-0.734071,1.19668,-0.878348,1.65602,685
-0.596612,1.26465,-0.916716,1.67202,686
-0.74451,1.10566,-0.834525,1.57265,687
-0.581364,1.13683,-0.877701,1.54943,688
-0.756724,1.0413,-0.76062,1.49515,689
-0.554211,1.04449,-0.8256,1.44212,690
0.51471,1.39188,-0.444566,1.54916,691
0.502187,1.47344,-0.447444,1.6197,692
0.11375,2.40058,0.241376,2.41536,693
0.140347,2.40387,0.145377,2.41235,694
0.159394,2.3907,0.116149,2.39882,695
0.181784,2.36809,0.0644214,2.37593,696
0.213147,2.32748,-0.0226704,2.33733,697
0.244629,2.27858,-0.097782,2.29376,698
0.347253,2.07148,-0.270533,2.11773,699
0.321787,2.13507,-0.226002,2.17098,700
0.404905,1.93386,-0.335443,2.00407,701
0.432042,1.85493,-0.364694,1.93919,702
0.456159,1.77107,-0.393114,1.87065,703
0.476147,1.68386,-0.417039,1.79889,704
0.501895,1.59277,-0.442232,1.72754,705
0.310527,1.11503,-0.305463,1.19709,706
0.377728,1.12097,-0.326083,1.22702,707
0.318946,1.05155,-0.270257,1.1316,708
0.304821,0.966814,-0.0254285,1.01405,709
0.316691,1.00836,-0.214389,1.07844,710
0.439218,0.98101,0.00770702,1.07487,711
0.326784,1.17772,-0.354913,1.2727,712
0.335161,1.31965,-0.404846,1.42046,713
0.367312,1.49188,-0.408757,1.58988,714
0.374297,1.31923,-0.405255,1.42993,715
0.327712,1.24164,-0.373914,1.33749,716
0.152505,0.940348,-0.0652223,0.954864,717
-0.542699,0.985857,-0.750425,1.35262,718
-1.06746,2.23903,-0.119603,2.48334,719
-1.07666,2.24373,-0.0588351,2.48937,720
-1.06413,2.22981,-0.182587,2.47744,721
-1.04475,2.23198,-0.298553,2.48241,722
-1.0452,2.23777,-0.386436,2.49988,723
-1.06323,2.21701,-0.515078,2.51215,724
-1.09615,2.14535,-0.598371,2.48236,725
-1.07062,2.0195,-0.651304,2.37672,726
-1.06566,1.83535,-0.702846,2.23566,727
-1.04159,1.75164,-0.731329,2.16518,728
-1.03031,1.68478,-0.765687,2.11809,729
-0.996225,1.58429,-0.816178,2.04171,730
-0.97182,1.45156,-0.853297,1.94412,731
-0.976275,1.32954,-0.831952,1.84741,732
-0.946455,1.22343,-0.791765,1.73765,733
-0.93122,1.14146,-0.760911,1.65804,734
-1.20476,2.22742,-0.147106,2.53663,735
-1.21606,2.23298,-0.0923448,2.54432,736
-1.2026,2.21951,-0.206535,2.53281,737
-1.19686,2.22905,-0.289156,2.54652,738
-1.23085,2.2017,-0.47466,2.56667,739
-1.21667,2.12323,-0.607395,2.52137,740
-1.18261,2.02288,-0.657956,2.43383,741
-1.16983,1.88419,-0.692254,2.32334,742
-1.15323,1.77361,-0.726694,2.2369,743
-1.13452,1.72027,-0.754759,2.19457,744
-1.0765,1.65535,-0.788068,2.12605,745
-1.04038,1.57964,-0.824587,2.06339,746
-1.03718,1.44361,-0.858427,1.97399,747
-1.06206,1.32266,-0.844224,1.89476,748
-1.06646,1.20873,-0.794346,1.79704,749
-1.0622,1.14999,-0.766703,1.74316,750
-1.0613,1.13011,-0.740943,1.71828,751
-1.37298,2.21785,-0.194603,2.61568,752
-1.37845,2.21664,-0.132207,2.61364,753
-1.37095,2.21301,-0.23714,2.61403,754
-1.36468,2.21361,-0.329728,2.62129,755
-1.33405,2.18978,-0.499831,2.6124,756
-1.30129,2.09882,-0.639705,2.551,757
-1.30804,1.97633,-0.708966,2.47376,758
-1.28275,1.85336,-0.744972,2.37389,759
-1.24437,1.76453,-0.771452,2.29285,760
-1.18663,1.70263,-0.787899,2.21987,761
-1.12987,1.63923,-0.817575,2.15223,762
-1.10541,1.5658,-0.863392,2.10216,763
-1.1269,1.38963,-0.903942,2.00452,764
-1.15285,1.23746,-0.878496,1.90581,765
-1.1535,1.11952,-0.839528,1.81347,766
-1.15725,1.07239,-0.812019,1.77444,767
-1.16101,1.02527,-0.784512,1.73625,768
-1.63776,2.21364,-0.221883,2.76255,769
-1.62672,2.21569,-0.187959,2.75515,770
-1.63118,2.21152,-0.290863,2.76336,771
-1.6134,2.20762,-0.369126,2.75914,772
-1.59262,2.19233,-0.464499,2.74927,773
-1.55466,2.14423,-0.591638,2.71381,774
-1.49406,2.03297,-0.710361,2.62103,775
-1.3995,1.87026,-0.789747,2.4658,776
-1.36849,1.79756,-0.806568,2.39886,777
-1.35402,1.75711,-0.813893,2.36288,778
-1.3097,1.65354,-0.846226,2.27279,779
-1.26996,1.56573,-0.881485,2.2003,780
-1.24513,1.48928,-0.903563,2.1412,781
-1.20929,1.35726,-0.914664,2.03498,782
-1.20898,1.1705,-0.899261,1.90798,783
-1.24433,0.988306,-0.906166,1.82927,784
-1.80525,2.21693,-0.251228,2.86999,785
-1.80605,2.22718,-0.225603,2.87629,786
-1.79232,2.18884,-0.331153,2.84835,787
-1.77562,2.1915,-0.394139,2.84795,788
-1.76642,2.18374,-0.487084,2.85065,789
-1.72549,2.14857,-0.586688,2.81743,790
-1.67132,2.08251,-0.661233,2.75089,791
-1.58406,1.95217,-0.755046,2.62494,792
-1.50466,1.81735,-0.80478,2.49288,793
-1.46576,1.69814,-0.828844,2.39147,794
-1.44695,1.61225,-0.849217,2.32684,795
-1.38484,1.54278,-0.874883,2.2502,796
-1.33924,1.41338,-0.915276,2.1515,797
-1.30371,1.30052,-0.933765,2.06469,798
-1.28547,1.13148,-0.927889,1.94773,799
-1.30919,0.979504,-0.933325,1.88268,800
-1.95548,2.09237,-0.43454,2.89668,801
-1.98143,2.07066,-0.298636,2.88147,802
-1.93822,2.107,-0.281125,2.87666,803
-1.93222,2.06625,-0.525248,2.87728,804
-1.89112,2.16104,-0.434382,2.90433,805
-1.90629,2.01817,-0.575392,2.83514,806
-1.88368,2.13887,-0.518137,2.89681,807
-1.86933,1.96035,-0.622712,2.77942,808
-1.837,2.10004,-0.578334,2.84942,809
-1.8351,1.88975,-0.657145,2.71488,810
-1.78275,2.04741,-0.653415,2.79232,811
-1.7703,1.76043,-0.727379,2.60041,812
-1.74466,1.95335,-0.69151,2.7088,813
-1.69963,1.60807,-0.791374,2.47,814
-1.68586,1.79297,-0.747583,2.57211,815
-1.65377,1.5299,-0.828375,2.40037,816
-1.6143,1.66156,-0.805604,2.4527,817
-1.59435,1.45789,-0.858412,2.32471,818
-1.55969,1.57328,-0.849425,2.37263,819
-1.53833,1.32228,-0.897676,2.21827,820
-1.50882,1.50008,-0.87741,2.30144,821
-1.51376,1.18666,-0.911151,2.12834,822
-1.44568,1.3485,-0.926288,2.18322,823
-1.50577,1.03706,-0.907009,2.04096,824
-1.42141,1.23204,-0.947157,2.10605,825
-1.50322,0.918112,-0.90258,1.9792,826
-1.41283,1.06025,-0.952481,2.00685,827
-1.51146,0.848887,-0.9021,1.9542,828
-1.4194,0.937898,-0.940756,1.94406,829
-2.04117,2.03672,-0.455604,2.91928,830
-2.0512,2.01792,-0.325635,2.89577,831
-2.00283,1.99903,-0.518974,2.87694,832
-1.98167,1.95644,-0.554825,2.83945,833
-1.94982,1.89649,-0.594,2.78412,834
-1.92563,1.82607,-0.622956,2.72592,835
-1.87166,1.71698,-0.672556,2.62744,836
-1.79859,1.59467,-0.751528,2.51847,837
-1.73849,1.50037,-0.79131,2.42891,838
-1.68898,1.39069,-0.819663,2.33635,839
-1.6298,1.26521,-0.848173,2.23078,840
-1.58229,1.16054,-0.874619,2.14837,841
-1.56616,1.02907,-0.874523,2.068,842
-1.57166,0.937936,-0.874041,2.02825,843
-2.01962,1.92884,-0.435547,2.82648,844
-2.04481,1.93804,-0.341453,2.83793,845
-2.00448,1.90109,-0.465261,2.80153,846
-1.98858,1.85623,-0.492791,2.76458,847
-1.96526,1.81381,-0.518966,2.72424,848
-1.95255,1.76723,-0.528837,2.68612,849
-1.91567,1.67462,-0.563444,2.60608,850
-1.85528,1.55291,-0.624312,2.49867,851
-1.80588,1.45957,-0.676841,2.41861,852
-1.74809,1.35981,-0.737682,2.33433,853
-1.70775,1.27127,-0.754582,2.25874,854
-1.62078,1.11727,-0.790273,2.12126,855
-1.21184,0.935959,-0.81755,1.73579,856
-1.25774,0.833269,-0.812631,1.71365,857
0.36236,2.43144,0.303665,2.47698,858
-1.34467,0.681777,-0.785053,1.69978,859
-1.44611,0.243834,-1.06441,1.81209,860
-1.41956,0.252256,-1.06788,1.7942,861
-1.38547,0.18077,-1.0932,1.77406,862
-1.37651,0.269599,-1.02869,1.73945,863
-1.33992,0.284466,-1.02223,1.70917,864
-1.29411,0.220331,-1.04645,1.67879,865
-1.3315,0.279629,-0.986153,1.68035,866
-1.28636,0.211098,-0.99993,1.64291,867
-1.41749,0.16941,-1.1039,1.8046,868
-1.41407,0.143909,-1.10234,1.79874,869
-1.37843,0.118725,-1.09477,1.76428,870
-1.41229,0.103391,-1.11363,1.80151,871
-1.24971,0.162198,-1.00572,1.61231,872
-1.2494,0.160637,-1.05001,1.63991,873
-1.36646,0.194273,-1.09199,1.75994,874
-1.39852,0.266284,-1.04039,1.76329,875
-1.433,0.0800688,-1.04428,1.77494,876
-1.42934,0.0805513,-0.993853,1.74277,877
-1.42329,0.140699,-0.982685,1.73529,878
-1.45758,0.24179,-0.98205,1.7741,879
-1.46196,0.225575,-1.02687,1.80074,880
-1.44212,0.136162,-1.04561,1.78649,881
-1.29863,0.150083,-1.07125,1.69013,882
-1.34372,0.207606,-1.0624,1.7255,883
-1.33216,0.13706,-1.09546,1.73017,884
-1.35203,0.127093,-1.09827,1.74652,885
-1.32337,0.216923,-0.969237,1.65462,886
-1.27412,0.149488,-0.982069,1.6156,887
-1.39113,0.155131,-0.955025,1.69451,888
-1.35269,0.195506,-0.953,1.66619,889
-1.39337,0.256489,-0.948419,1.70493,890
-1.41354,0.257819,-0.95542,1.72551,891
-1.34516,0.266747,-0.967957,1.67856,892
-1.58751,1.02872,-0.813935,2.05935,893
-1.91633,1.72419,-0.492056,2.62436,894
-1.89748,1.66799,-0.496339,2.57468,895
-1.86453,1.56073,-0.53122,2.48888,896
-1.82289,1.44644,-0.596602,2.4023,897
-1.7746,1.36262,-0.657461,2.33199,898
-1.94908,1.679,-0.37596,2.59987,899
-1.98922,1.89114,-0.339138,2.76558,900
-1.98198,1.83541,-0.349553,2.72381,901
-1.97536,1.76701,-0.36284,2.67507,902
-2.08203,1.75594,-0.415704,2.75517,903
-2.02456,1.54198,-0.446958,2.58386,904
-2.03462,1.53586,-0.426004,2.58457,905
-2.10777,1.96123,-0.379217,2.90395,906
-2.09295,1.74934,-0.392965,2.75591,907
-2.06302,2.1029,-0.340695,2.96553,908
-2.11973,1.95502,-0.35455,2.90535,909
-1.97919,2.19102,-0.304991,2.96829,910
-2.07569,2.09883,-0.313647,2.96849,911
-1.88421,2.22386,-0.278726,2.92805,912
-1.99066,2.18998,-0.274942,2.97226,913
-2.06306,1.76349,-0.429304,2.7478,914
-2.00711,1.54909,-0.459476,2.57669,915
-2.08679,1.96694,-0.39429,2.89465,916
-2.04093,2.10193,-0.358485,2.95162,917
-1.96121,2.18092,-0.327195,2.95124,918
-1.87101,2.21087,-0.304149,2.91224,919
-2.0411,1.76999,-0.430126,2.73568,920
-1.98693,1.55528,-0.460203,2.56487,921
-2.06241,1.9706,-0.395738,2.87983,922
-2.01535,2.09618,-0.362254,2.93033,923
-1.94157,2.1624,-0.335607,2.92546,924
-2.02204,1.77367,-0.417947,2.72199,925
-1.96942,1.55886,-0.448948,2.55151,926
-2.04115,1.97123,-0.383168,2.86336,927
-1.99312,2.08717,-0.350993,2.90724,928
-1.9255,2.14041,-0.327969,2.89767,929
-2.01099,1.77357,-0.396025,2.71043,930
-1.95928,1.5589,-0.428725,2.54023,931
-2.02871,1.96867,-0.35995,2.84972,932
-1.98021,2.07733,-0.327719,2.88859,933
-1.91733,2.12085,-0.306338,2.87541,934
-2.01091,1.76971,-0.370243,2.7042,935
-1.95921,1.55539,-0.404943,2.53411,936
-2.02843,1.9636,-0.332302,2.84266,937
-1.91923,2.10895,-0.276496,2.86488,938
-1.89424,2.22359,-0.246112,2.93139,939
1.60827,2.68706,0.352291,3.15134,940
1.58907,2.75924,0.354372,3.20376,941
1.61993,2.77177,0.394071,3.23452,942
1.64219,2.75268,0.417846,3.23243,943
1.64048,2.68236,0.378204,3.1669,944
1.65495,2.68173,0.406515,3.17739,945
1.62962,2.66226,0.365661,3.14278,946
1.60602,2.66895,0.354792,3.13504,947
1.65091,2.65692,0.385132,3.15167,948
1.65285,2.66364,0.409053,3.16136,949
1.65542,2.69103,0.435195,3.18927,950
1.62521,2.76767,0.428045,3.23798,951
1.65269,2.73699,0.436304,3.22689,952
1.57075,2.7816,0.383702,3.21742,953
1.59046,2.78391,0.405287,3.23171,954
1.56302,2.69232,0.345596,3.13226,955
1.56274,2.75622,0.361406,3.18896,956
1.55816,2.79372,0.376572,3.22096,957
1.58182,2.81127,0.407906,3.25143,958
1.60299,2.811,0.424729,3.26369,959
1.60617,2.78121,0.411563,3.23795,960
1.63399,2.7893,0.4493,3.26374,961
1.66388,2.74707,0.454375,3.24366,962
1.67893,2.70394,0.452209,3.21475,963
1.66508,2.66953,0.443058,3.17729,964
1.66061,2.64514,0.404668,3.14931,965
1.64321,2.6362,0.3772,3.12921,966
1.61875,2.63707,0.355735,3.11465,967
1.59212,2.65908,0.349128,3.11889,968
1.67842,2.72698,0.47658,3.23738,969
1.68073,2.69596,0.467257,3.21114,970
1.67777,2.65229,0.452983,3.17092,971
1.67175,2.63559,0.416562,3.14875,972
1.63874,2.60994,0.376567,3.10468,973
1.61754,2.61016,0.359887,3.09174,974
1.56974,2.62234,0.342064,3.07535,975
1.54168,2.63686,0.345679,3.07397,976
1.64284,2.78619,0.46718,3.26803,977
1.66323,2.75561,0.469775,3.25275,978
1.60253,2.81941,0.440124,3.27275,979
1.55824,2.80328,0.388208,3.23066,980
1.54858,2.76132,0.347563,3.18493,981
1.53744,2.75668,0.353219,3.17613,982
1.5559,2.69237,0.340076,3.12815,983
1.51842,2.75775,0.353714,3.16794,984
1.55492,2.83607,0.436583,3.26369,985
1.58181,2.82575,0.416846,3.26508,986
1.57425,2.82734,0.467466,3.26965,987
1.61623,2.79606,0.50389,3.26865,988
1.64788,2.75592,0.518556,3.25261,989
1.67284,2.71747,0.506853,3.23109,990
1.68526,2.68113,0.493328,3.20498,991
1.53659,2.6797,0.341145,3.10778,992
1.49819,2.84748,0.476826,3.25271,993
1.53251,2.82959,0.520435,3.25976,994
1.59471,2.78283,0.551498,3.25444,995
1.64401,2.74334,0.561179,3.24709,996
1.6754,2.70367,0.558726,3.2294,997
1.70217,2.66417,0.521182,3.20419,998
1.70739,2.61813,0.49061,3.16393,999
1.71138,2.58651,0.438506,3.13228,1000
1.67676,2.53422,0.385617,3.06308,1001
1.65628,2.52574,0.370563,3.04302,1002
1.60697,2.51626,0.337037,3.00458,1003
1.57094,2.52503,0.324534,2.99148,1004
1.51707,2.57724,0.326789,3.0084,1005
1.48105,2.63478,0.338234,3.04138,1006
1.45489,2.72175,0.343518,3.10526,1007
1.47388,2.65958,0.336094,3.05919,1008
1.52708,2.81346,0.39005,3.22485,1009
1.45252,2.78209,0.370661,3.16025,1010
1.61564,2.71834,0.646054,3.22755,1011
1.67929,2.69718,0.600303,3.23345,1012
1.72404,2.64852,0.563193,3.21001,1013
1.7439,2.58441,0.516639,3.16026,1014
1.77391,2.50996,0.468877,3.1091,1015
1.56098,2.4961,0.313605,2.96066,1016
1.521,2.52393,0.306367,2.96269,1017
1.49752,2.5598,0.313311,2.98216,1018
1.45686,2.59149,0.307326,2.98876,1019
1.44118,2.62848,0.316059,3.01426,1020
1.42089,2.66866,0.324951,3.04077,1021
1.46692,2.81481,0.633445,3.2367,1022
1.42682,2.8503,0.567583,3.23762,1023
1.46707,2.83538,0.420161,3.21997,1024
1.39002,2.8495,0.419005,3.19802,1025
1.41184,2.86618,0.514074,3.23614,1026
1.3683,2.78973,0.387596,3.1313,1027
1.40827,2.72972,0.34182,3.09054,1028
1.77761,2.48132,0.451944,3.08563,1029
1.76356,2.42266,0.422299,3.02618,1030
1.68584,2.41857,0.363778,2.9705,1031
1.6001,2.4671,0.32454,2.95842,1032
1.76048,2.64391,0.607143,3.23391,1033
1.67766,2.68297,0.652359,3.23086,1034
1.7755,2.6248,0.661797,3.23728,1035
1.79869,2.6073,0.663235,3.23623,1036
1.81213,2.60313,0.608077,3.22953,1037
1.80838,2.57995,0.56581,3.20102,1038
1.81445,2.54983,0.540233,3.1758,1039
1.817,2.4962,0.489558,3.12605,1040
1.80988,2.46199,0.46888,3.09143,1041
1.80481,2.40023,0.457144,3.03767,1042
1.80843,2.37652,0.437524,3.01823,1043
1.70692,2.38916,0.362643,2.95857,1044
1.60096,2.40944,0.302352,2.90858,1045
1.56014,2.43145,0.284517,2.90292,1046
1.50292,2.4747,0.270497,2.90793,1047
1.45292,2.5275,0.27348,2.92814,1048
1.42952,2.57802,0.289437,2.96201,1049
1.41157,2.62149,0.304013,2.99286,1050
1.8799,2.55406,0.669996,3.24131,1051
1.89967,2.55355,0.621474,3.24278,1052
1.89434,2.53803,0.58132,3.21995,1053
1.88841,2.51621,0.547695,3.19333,1054
1.87801,2.47805,0.507939,3.1505,1055
1.86631,2.44222,0.490297,3.11255,1056
1.86323,2.40362,0.473376,3.07784,1057
1.86399,2.3801,0.466123,3.05886,1058
1.96514,2.52756,0.625375,3.26212,1059
1.97055,2.52253,0.586281,3.25422,1060
1.94811,2.52499,0.591533,3.24355,1061
1.97542,2.49657,0.544734,3.22984,1062
1.93873,2.475,0.518181,3.18635,1063
1.94306,2.50442,0.55407,3.21785,1064
1.97364,2.46548,0.517404,3.20024,1065
1.92563,2.43679,0.508145,3.1471,1066
1.98077,2.41643,0.49908,3.16412,1067
1.94105,2.41477,0.491232,3.13689,1068
1.93782,2.53828,0.628097,3.25462,1069
1.90439,2.38314,0.470136,3.0866,1070
2.04604,2.50393,0.63287,3.29492,1071
2.03717,2.507,0.615141,3.28839,1072
2.00581,2.51751,0.599822,3.27428,1073
2.05927,2.46247,0.690478,3.28346,1074
2.07664,2.4825,0.640387,3.29929,1075
2.0652,2.48738,0.61414,3.29079,1076
1.99515,2.50984,0.686358,3.27887,1077
2.01101,2.51853,0.630999,3.2841,1078
2.06537,2.43029,0.684893,3.26207,1079
2.05791,2.38489,0.673423,3.22121,1080
2.08272,2.38659,0.637208,3.23104,1081
2.0552,2.35634,0.666652,3.19697,1082
2.07442,2.35978,0.63569,3.2056,1083
2.07934,2.35344,0.600321,3.1973,1084
2.08832,2.38162,0.597996,3.22348,1085
2.06147,2.34507,0.555882,3.17143,1086
2.02418,2.34849,0.515624,3.14303,1087
2.02623,2.3766,0.50778,3.16412,1088
2.06903,2.37569,0.558289,3.19944,1089
2.03872,2.38407,0.521045,3.17988,1090
1.99559,2.38833,0.488587,3.15043,1091
1.99333,2.37021,0.491088,3.13567,1092
1.95807,2.38514,0.472056,3.12183,1093
1.9078,2.33835,0.465299,3.05354,1094
1.9528,2.36258,0.472599,3.10138,1095
1.99204,2.34822,0.492553,3.11849,1096
1.95464,2.33997,0.478668,3.08629,1097
1.93606,2.32831,0.475969,3.06527,1098
1.8853,2.34579,0.467712,3.04563,1099
1.89325,2.31724,0.468821,3.02883,1100
1.91366,2.30624,0.477737,3.03465,1101
1.86576,2.34792,0.460555,3.03413,1102
1.86604,2.31828,0.459906,3.01132,1103
1.86264,2.26623,0.507266,2.977,1104
1.93693,2.29298,0.51215,3.04495,1105
1.9198,2.2622,0.533604,3.01462,1106
1.97452,2.29124,0.53137,3.07097,1107
1.95808,2.26163,0.549095,3.04148,1108
2.01829,2.30304,0.551767,3.11158,1109
1.99802,2.26298,0.574113,3.07291,1110
1.81098,2.3406,0.430921,2.99061,1111
1.80656,2.30917,0.433232,2.96372,1112
1.83402,2.27657,0.479397,2.96247,1113
1.79399,2.28015,0.451691,2.93624,1114
2.01481,2.27374,0.63978,3.10462,1115
2.02962,2.27657,0.609886,3.11032,1116
2.05175,2.30369,0.605435,3.14376,1117
1.97605,2.24564,0.625042,3.05587,1118
1.93628,2.24359,0.582306,3.02026,1119
1.93368,2.23897,0.614123,3.02147,1120
1.8877,2.24498,0.556726,2.98552,1121
1.77734,2.22551,0.576059,2.9058,1122
1.7359,2.21268,0.563977,2.86834,1123
1.76123,2.22043,0.504232,2.87862,1124
1.85159,2.24419,0.53259,2.95777,1125
1.81618,2.24457,0.504727,2.9311,1126
1.82309,2.23595,0.588592,2.94442,1127
1.8028,2.23394,0.533203,2.91974,1128
1.8872,2.23289,0.602412,2.98501,1129
1.77465,2.23111,0.475606,2.89023,1130
1.65697,2.18925,0.541184,2.79844,1131
1.68974,2.19845,0.484139,2.81475,1132
1.71569,2.21852,0.430884,2.83745,1133
1.57422,2.15987,0.429252,2.70693,1134
1.54889,2.15039,0.508509,2.69848,1135
1.71742,2.26676,0.411908,2.87356,1136
1.60328,2.18938,0.375149,2.73946,1137
1.72678,2.29145,0.391499,2.89582,1138
1.7184,2.345,0.376724,2.93153,1139
1.61546,2.33548,0.303229,2.85589,1140
1.61785,2.28274,0.32577,2.81681,1141
1.60869,2.24319,0.354549,2.78307,1142
1.54155,2.37101,0.257868,2.83982,1143
1.5151,2.30753,0.267322,2.77339,1144
1.4781,2.24773,0.301826,2.70706,1145
1.47022,2.21039,0.322922,2.67426,1146
1.42763,2.23557,0.292917,2.66865,1147
1.43685,2.11135,0.474906,2.59767,1148
1.44361,2.12342,0.402154,2.59897,1149
1.43632,2.14549,0.347787,2.6052,1150
1.3938,2.20163,0.297465,2.62266,1151
1.45678,2.35007,0.239872,2.77535,1152
1.35848,2.27253,0.26172,2.66052,1153
1.4155,2.31472,0.259824,2.72563,1154
1.44275,2.25766,0.285592,2.69446,1155
1.35694,2.43092,0.242648,2.79455,1156
1.38849,2.45155,0.237723,2.82746,1157
1.41768,2.49325,0.247771,2.87881,1158
1.48294,2.41192,0.251302,2.84247,1159
1.39112,2.58366,0.271294,2.94688,1160
1.39963,2.66395,0.310936,3.02527,1161
1.37554,2.63026,0.29151,2.98251,1162
1.3503,2.56449,0.279188,2.91168,1163
1.31066,2.53812,0.267809,2.86907,1164
1.31716,2.39303,0.257687,2.7437,1165
1.34851,2.61134,0.293583,2.9536,1166
1.30972,2.6007,0.287306,2.92601,1167
1.28636,2.51237,0.280905,2.83648,1168
1.54728,2.76574,0.640918,3.23329,1169
1.95274,2.52428,0.679988,3.26306,1170
2.02991,2.49395,0.690705,3.28898,1171
1.26206,2.9128,0.608548,3.23227,1172
1.32536,2.89286,0.618476,3.24157,1173
1.33637,2.90503,0.563716,3.24698,1174
1.28627,2.92364,0.551877,3.24141,1175
1.34536,2.91094,0.502881,3.246,1176
1.28666,2.93027,0.528188,3.2436,1177
1.34574,2.90745,0.484793,3.24026,1178
1.20658,2.91295,0.596117,3.20881,1179
1.21947,2.91793,0.537765,3.2079,1180
1.23421,2.92601,0.504345,3.21546,1181
1.29538,2.93915,0.502527,3.25102,1182
1.24091,2.93628,0.487357,3.22477,1183
1.30098,2.93398,0.463425,3.24277,1184
1.34158,2.9123,0.4641,3.23986,1185
1.36069,2.87335,0.622205,3.23956,1186
1.37575,2.88199,0.460871,3.2266,1187
1.21378,2.90709,0.387377,3.17404,1188
1.21913,2.86585,0.371176,3.13642,1189
1.19966,2.84646,0.39578,3.11419,1190
1.19279,2.89501,0.431222,3.16067,1191
1.18991,2.84642,0.41964,3.11354,1192
1.18523,2.91112,0.490629,3.18121,1193
1.16275,2.89139,0.581615,3.17024,1194
1.19813,2.91054,0.471374,3.1826,1195
1.20093,2.91532,0.456165,3.18582,1196
1.21501,2.92712,0.423964,3.19751,1197
1.17,2.85204,0.430573,3.11262,1198
