Points_0,Points_1,Points_2
-0.549462,2.26731,0.507006
-0.336943,2.2552,0.480125
-0.653472,2.2105,0.540809
-0.431104,2.12276,0.59959
-0.679245,2.07696,0.67679
-0.302845,1.88178,0.764942
-0.583739,1.87284,0.818347
-0.249626,1.75179,0.82051
-0.536606,1.75873,0.869908
-0.244093,1.68097,0.842965
-0.488677,1.61603,0.913068
-0.23704,1.5805,0.851671
-0.487249,1.42303,0.921523
-0.247443,1.45828,0.866372
-0.474694,1.27688,0.896926
-0.242788,1.31298,0.837829
-0.466836,1.15359,0.834516
-0.270393,1.17549,0.786532
-0.483155,1.0629,0.750316
-0.28378,1.08594,0.716972
-0.483988,1.0207,0.686275
-0.283939,1.04042,0.65086
-0.787902,2.45425,0.230368
-0.646213,2.43466,0.238487
-0.793213,2.43309,0.293201
-0.672995,2.41919,0.300695
-0.821928,2.40991,0.398114
-0.700709,2.38845,0.41043
-0.842086,2.39106,0.491306
-0.713188,2.34493,0.507007
-0.870896,2.3555,0.569501
-0.743834,2.29348,0.532821
-0.935991,2.29685,0.63446
-0.815821,2.20518,0.588901
-0.936601,2.17723,0.678916
-0.781376,2.11118,0.65791
-0.893241,2.06543,0.717628
-0.758084,2.03586,0.724385
-0.871707,1.93266,0.767579
-0.74609,1.86662,0.813781
-0.904283,1.81007,0.80631
-0.726953,1.75244,0.856275
-0.908744,1.66903,0.837586
-0.716431,1.52871,0.916604
-0.867219,1.37171,0.856218
-0.726913,1.29636,0.89143
-0.858699,1.26148,0.811409
-0.719888,1.17635,0.831078
-0.870239,1.18254,0.748567
-0.693479,1.09083,0.768091
-0.872576,1.13485,0.662116
-0.671949,1.04469,0.686677
0.470905,1.38235,0.721122
0.472704,1.30155,0.704234
0.39262,2.44913,0.269552
0.402023,2.42802,0.298817
0.407886,2.39335,0.348334
0.411329,2.33364,0.429826
0.416698,2.26791,0.498196
0.440309,2.09333,0.60753
0.445387,2.01961,0.642385
0.466489,1.86495,0.688312
0.474842,1.77865,0.705769
0.479836,1.68825,0.720769
0.481511,1.5961,0.729907
0.48789,1.49895,0.740685
0.273395,1.09316,0.470703
0.281559,1.0361,0.425797
0.287227,1.0041,0.363061
0.285354,1.14265,0.534321
0.353262,1.43082,0.659167
0.30025,1.27027,0.613054
0.290182,1.20123,0.565843
-0.672262,0.998244,0.567892
-0.854192,2.45977,0.230549
-0.867588,2.43957,0.289503
-0.876959,2.41858,0.404827
-0.898047,2.40939,0.489848
-0.949511,2.37069,0.604556
-1.01105,2.29299,0.662284
-1.0163,2.15748,0.692338
-1.04879,1.96938,0.70465
-1.04383,1.87912,0.719735
-1.05034,1.80648,0.741167
-1.04338,1.69445,0.775947
-1.04678,1.55516,0.789242
-1.06221,1.44129,0.74275
-1.03799,1.33993,0.688869
-1.02682,1.26299,0.645762
-0.994331,2.46834,0.225083
-1.0078,2.45022,0.280665
-1.02116,2.44445,0.362753
-1.10271,2.39258,0.52699
-1.13197,2.2915,0.640592
-1.12504,2.1796,0.67546
-1.13971,2.03708,0.68235
-1.14699,1.9211,0.695984
-1.14301,1.86131,0.715785
-1.10411,1.7824,0.746602
-1.08846,1.69639,0.773584
-1.11188,1.55823,0.778535
-1.14852,1.44784,0.734723
-1.15586,1.34664,0.662663
-1.1529,1.29363,0.625066
-1.14841,1.27856,0.596564
-1.03772,1.22982,0.587377
-0.780386,1.03785,0.561831
-0.894176,1.10862,0.565716
-0.8546,1.08893,0.571591
-1.16877,2.481,0.232525
-1.17784,2.46875,0.272582
-1.19431,2.45253,0.362459
-1.20957,2.39515,0.52652
-1.2244,2.27745,0.648333
-1.26419,2.1482,0.687777
-1.26516,2.01839,0.702209
-1.24666,1.92097,0.717382
-1.20351,1.84789,0.73266
-1.16472,1.77129,0.760057
-1.16224,1.68799,0.793894
-1.21639,1.5142,0.791703
-1.2555,1.37563,0.730487
-1.26243,1.26803,0.668822
-1.26564,1.22768,0.632037
-1.26886,1.18733,0.595251
-1.43031,2.5195,0.201136
-1.44109,2.50459,0.267976
-1.44362,2.48438,0.345704
-1.44897,2.4497,0.438063
-1.44996,2.37478,0.557664
-1.43561,2.23602,0.661042
-1.38595,2.048,0.723505
-1.37001,1.96916,0.731206
-1.36332,1.92613,0.732951
-1.34252,1.81236,0.751942
-1.32472,1.71419,0.775997
-1.3165,1.63193,0.786625
-1.30248,1.49569,0.777663
-1.32345,1.31722,0.724519
-1.38351,1.14575,0.685996
-1.5979,2.54758,0.194052
-1.60873,2.50451,0.267346
-1.60769,2.49344,0.331607
-1.62256,2.46853,0.420726
-1.61225,2.41028,0.517334
-1.58725,2.32396,0.586471
-1.54378,2.16618,0.667827
-1.49772,2.01292,0.704485
-1.4822,1.88636,0.711198
-1.48061,1.7963,0.716964
-1.43653,1.71355,0.74042
-1.41992,1.57315,0.762054
-1.40543,1.45429,0.764033
-1.40913,1.28818,0.727468
-1.45361,1.14418,0.696259
-1.80359,2.42257,0.311322
-1.73253,2.47769,0.33908
-1.80687,2.37774,0.397523
-1.74878,2.44069,0.416077
-1.80063,2.31802,0.441035
-1.72382,2.38453,0.475529
-1.78442,2.24738,0.482198
-1.69708,2.31113,0.547962
-1.7694,2.16701,0.507836
-1.68239,2.20671,0.573084
-1.74162,2.01821,0.562086
-1.66108,2.03128,0.606127
-1.70977,1.84709,0.606882
-1.62411,1.88132,0.649727
-1.68522,1.75688,0.635895
-1.59417,1.77859,0.685041
-1.64512,1.6714,0.662427
-1.56195,1.69383,0.70754
-1.61907,1.52332,0.68393
-1.53354,1.52737,0.736453
-1.61693,1.3852,0.674087
-1.53093,1.40662,0.737554
-1.6283,1.23947,0.640995
-1.54701,1.23768,0.709056
-1.64071,1.12447,0.612787
-1.56686,1.12224,0.67123
-1.65779,1.05893,0.596297
-1.60233,1.0447,0.652421
-1.89849,2.38034,0.301655
-1.88217,2.32624,0.362589
-1.87629,2.27511,0.392564
-1.86329,2.20469,0.424417
-1.85656,2.12721,0.442715
-1.83143,2.00345,0.479121
-1.7969,1.85849,0.544926
-1.76151,1.74964,0.576316
-1.73557,1.6297,0.591356
-1.7025,1.49269,0.605351
-1.67735,1.37829,0.619175
-1.67945,1.24799,0.595424
-1.69683,1.16072,0.575001
-1.88736,2.27533,0.264865
-1.88378,2.2407,0.290754
-1.88124,2.18972,0.31119
-1.87091,2.14001,0.332419
-1.86735,2.09092,0.334959
-1.85278,1.98872,0.356792
-1.82593,1.84967,0.402724
-1.8038,1.74149,0.444196
-1.7765,1.62419,0.494074
-1.75374,1.52831,0.500576
-1.69955,1.35749,0.521487
-1.33771,1.10423,0.597525
-1.72529,1.00351,0.577792
-1.49144,0.88704,0.48571
-1.63302,0.565046,0.545617
-1.68991,0.436152,0.651226
-1.7157,0.433309,0.640511
-1.70781,0.349379,0.668987
-1.59797,0.460908,0.631297
-1.63668,0.451925,0.626585
-1.62171,0.38028,0.652994
-1.58173,0.460829,0.597645
-1.56847,0.386473,0.650988
-1.70756,0.324314,0.662975
-1.67292,0.356493,0.667959
-1.71404,0.282812,0.665778
-1.67486,0.294833,0.658169
-1.67028,0.274542,0.645491
-1.52368,0.32911,0.609592
-1.55092,0.384022,0.606316
-1.66112,0.450655,0.632364
-1.65256,0.366398,0.673646
-1.72171,0.331416,0.601208
-1.72014,0.275644,0.590325
-1.70427,0.284002,0.543051
-1.72421,0.424793,0.597514
-1.7069,0.447322,0.558992
-1.68767,0.343115,0.54608
-1.58827,0.314987,0.659218
-1.53439,0.320038,0.651636
-1.62813,0.30424,0.672491
-1.64923,0.297645,0.668872
-1.5782,0.401465,0.570302
-1.6481,0.356057,0.529514
-1.60527,0.388682,0.544118
-1.57978,0.316723,0.551052
-1.54306,0.325147,0.579176
-1.63506,0.455821,0.543624
-1.65596,0.45952,0.546273
-1.59214,0.45386,0.574697
-1.69783,1.16745,0.517387
-1.68523,1.26172,0.532935
-1.75772,1.54351,0.467334
-1.82936,2.04898,0.298702
-1.81983,1.99042,0.295233
-1.81106,1.87467,0.313469
-1.80233,1.74539,0.361235
-1.78202,1.64523,0.412387
-1.8495,2.08153,0.171528
-1.94743,1.59647,0.179974
-1.93483,1.74598,0.192965
-1.93977,1.74542,0.171528
-1.94675,1.8993,0.194949
-1.96565,2.12222,0.196937
-1.95396,2.33198,0.19892
-1.88259,2.46785,0.200904
-1.78155,2.54436,0.202887
-1.67951,2.56371,0.20487
-1.92965,1.5959,0.194217
-1.92134,1.7475,0.208658
-1.93208,1.90096,0.212096
-1.94972,2.12386,0.215534
-1.93671,2.33122,0.218973
-1.86584,2.45996,0.222411
-1.77105,2.52761,0.225849
-1.67478,2.54446,0.229287
-1.90538,1.59513,0.199431
-1.9029,1.74957,0.214406
-1.91204,1.90323,0.218378
-1.92796,2.1261,0.222349
-1.91315,2.33018,0.226321
-1.84296,2.44918,0.230288
-1.75672,2.50473,0.234259
-1.88111,1.59436,0.19423
-1.88447,1.75164,0.208671
-1.892,1.90549,0.212109
-1.90619,2.12834,0.215552
-1.88958,2.32913,0.21899
-1.82007,2.4384,0.222428
-1.74237,2.48185,0.225866
-1.86333,1.59379,0.179996
-1.87097,1.75315,0.192987
-1.87732,1.90715,0.194975
-1.89025,2.12998,0.196958
-1.87232,2.32836,0.198946
-1.80331,2.4305,0.200934
-1.73187,2.46509,0.202922
-1.85681,1.59358,0.160547
-1.86602,1.75371,0.171554
-1.8633,1.59379,0.141094
-1.87096,1.75316,0.150113
-1.88107,1.59435,0.126843
-1.88444,1.75164,0.134412
-1.90534,1.59513,0.121615
-1.90287,1.74957,0.12865
-1.92961,1.5959,0.126808
-1.92131,1.7475,0.134372
-1.94739,1.59647,0.141033
-1.93481,1.74598,0.150048
-1.95393,1.59668,0.160526
1.8466,2.50903,0.441784
1.92373,2.5841,0.424032
1.88273,2.57073,0.452765
1.94835,2.56566,0.402151
1.89099,2.497,0.443975
1.92762,2.49109,0.425143
1.94834,2.49269,0.401071
1.91144,2.47142,0.430658
1.93592,2.46574,0.415511
1.94451,2.47596,0.394467
1.95703,2.50648,0.375702
1.93654,2.58494,0.391875
1.91605,2.59867,0.406338
1.96084,2.5517,0.383535
1.89979,2.60302,0.40953
1.87529,2.60064,0.425456
1.86308,2.61343,0.432073
1.84246,2.57881,0.451045
1.8958,2.63153,0.410826
1.9202,2.63034,0.399228
1.95306,2.60794,0.377915
1.97734,2.56254,0.370747
1.98549,2.51769,0.367141
1.96534,2.48525,0.365823
1.94842,2.4559,0.396499
1.92381,2.44569,0.417169
1.8952,2.44726,0.432619
1.88701,2.48027,0.437371
1.87096,2.47222,0.437777
1.98982,2.51218,0.35151
1.99403,2.54424,0.348508
1.97764,2.46796,0.355504
1.96074,2.44668,0.385554
1.91584,2.42092,0.411403
1.89144,2.42209,0.422847
1.84282,2.4394,0.432165
1.98162,2.57354,0.357664
1.9655,2.60638,0.36209
1.92464,2.64118,0.386162
1.89991,2.64708,0.405272
1.83252,2.57726,0.442308
1.86727,2.62465,0.422948
1.83842,2.50941,0.445544
1.81869,2.45909,0.425712
1.83916,2.64038,0.416631
1.88028,2.66522,0.382808
1.9052,2.65854,0.355645
1.95022,2.62691,0.323386
1.97881,2.58484,0.307866
1.99478,2.54114,0.316448
1.99854,2.50141,0.324524
1.81844,2.50075,0.437786
1.87833,2.67714,0.296612
1.83713,2.69321,0.334609
1.93938,2.62599,0.270599
1.9838,2.58056,0.263745
2.00804,2.5361,0.264617
2.0193,2.48668,0.298044
2.01069,2.43594,0.318859
1.99758,2.39576,0.362949
1.94442,2.34228,0.395274
1.86313,2.32909,0.423049
1.91994,2.33517,0.403526
1.82665,2.34189,0.429097
1.78246,2.40248,0.426202
1.81451,2.58177,0.437994
1.75428,2.49157,0.425065
1.74618,2.55648,0.426736
1.7918,2.67743,0.379578
1.75861,2.61998,0.412749
2.02104,2.53616,0.224406
2.04845,2.47473,0.259372
2.04758,2.40116,0.294853
2.05478,2.31556,0.331524
1.81054,2.31378,0.431443
1.75805,2.38678,0.431298
1.77411,2.34665,0.435552
1.75836,2.46662,0.41944
1.72179,2.42373,0.43486
1.70188,2.50793,0.426255
1.70206,2.57222,0.42004
1.79109,2.72404,0.233281
1.76578,2.73304,0.284451
1.7194,2.70465,0.367129
1.68287,2.64527,0.38016
2.05037,2.28427,0.342579
2.02178,2.22489,0.355791
1.93231,2.22487,0.394225
1.8469,2.28054,0.42338
2.09355,2.47121,0.224239
2.13793,2.42263,0.225975
2.11647,2.35906,0.280265
2.12091,2.39367,0.260755
2.09937,2.29804,0.318144
2.0829,2.26265,0.329315
2.06689,2.2017,0.326706
2.06241,2.17475,0.341327
1.94834,2.19241,0.393749
1.83458,2.22074,0.432862
1.79398,2.24633,0.445713
1.74139,2.29608,0.455789
1.70117,2.35668,0.453145
1.71381,2.46386,0.430795
1.6815,2.46033,0.434534
1.67741,2.50478,0.434124
2.21863,2.36124,0.221664
2.20164,2.34034,0.255668
2.18482,2.31455,0.282011
2.16002,2.27268,0.309883
2.13968,2.23705,0.316844
2.12742,2.19732,0.324386
2.12323,2.17316,0.326625
2.27397,2.31257,0.264017
2.27898,2.32503,0.226566
2.25484,2.34076,0.220341
2.23728,2.29446,0.285167
2.22043,2.26064,0.312449
2.26504,2.2795,0.299379
2.2525,2.24505,0.318686
2.2483,2.19314,0.327595
2.20028,2.22424,0.311356
2.25175,2.34533,0.171933
2.25403,2.31985,0.254716
2.20801,2.19728,0.32626
2.16342,2.16958,0.332052
2.34292,2.29053,0.247491
2.35535,2.28898,0.231824
2.3232,2.30906,0.229135
2.3837,2.26402,0.226763
2.36697,2.26635,0.250391
2.31047,2.30371,0.257585
2.39196,2.22273,0.218824
2.36397,2.14467,0.205472
2.35922,2.13166,0.238992
2.37591,2.16944,0.211326
2.3301,2.1192,0.275884
2.34205,2.14794,0.281513
2.30498,2.15516,0.31233
2.37106,2.15698,0.248941
2.37493,2.18983,0.253988
2.25222,2.14474,0.32838
2.28875,2.1479,0.320789
2.25621,2.16148,0.334988
2.21572,2.16228,0.342102
2.15951,2.12474,0.328164
2.24839,2.12391,0.322173
2.20776,2.14144,0.335803
2.18791,2.11178,0.321944
2.20798,2.12022,0.325739
2.14357,2.10747,0.317342
2.13949,2.13637,0.322588
2.16387,2.09468,0.310919
2.11926,2.14071,0.325687
2.1167,2.06999,0.263572
2.1154,2.11182,0.320256
2.17749,2.06036,0.249805
2.19283,2.08351,0.280296
2.21796,2.05561,0.243074
2.23339,2.07838,0.269615
2.2626,2.05403,0.227994
2.28199,2.08547,0.261923
2.05843,2.13836,0.340772
2.0838,2.0804,0.286204
2.05054,2.10907,0.33114
2.3035,2.06763,0.203388
2.32051,2.09659,0.171933
2.3273,2.08922,0.217956
2.20269,2.04763,0.202982
2.14999,2.05331,0.217318
2.06121,2.05376,0.219363
2.10931,2.05489,0.232486
2.06855,2.05685,0.251604
2.03908,2.08631,0.304846
2.01242,2.04316,0.235361
1.93591,2.0312,0.234744
2.01976,2.04627,0.267765
1.95054,2.03701,0.29528
1.82507,2.01936,0.318476
1.95403,2.08024,0.323713
1.83245,2.06706,0.350395
1.95688,2.14995,0.373652
1.96136,2.09905,0.350294
1.83881,2.14662,0.419876
1.83953,2.09889,0.387987
1.76152,2.18655,0.454727
1.72991,2.13134,0.42696
1.68734,2.0546,0.344251
1.69477,2.08581,0.373777
1.65819,2.09899,0.383774
1.80639,2.0051,0.254519
1.66945,1.98846,0.244976
1.65215,2.00194,0.299883
1.60656,2.05542,0.350427
1.70911,2.23554,0.456909
1.64249,2.08151,0.368994
1.57342,2.12438,0.391629
1.63338,2.15479,0.414322
1.58852,2.27495,0.442168
1.5489,2.24786,0.411498
1.6729,2.17832,0.449481
1.62039,2.28849,0.457866
1.65647,2.32541,0.463107
1.68936,2.41252,0.443323
1.64881,2.42176,0.453607
1.64502,2.47313,0.440581
1.64544,2.52013,0.423765
1.61703,2.45996,0.428926
1.60896,2.41179,0.433396
1.56457,2.39137,0.430355
1.54097,2.37296,0.40735
1.57681,2.4555,0.424439
1.54506,2.44963,0.404017
1.66209,2.81752,0.23337
1.7106,2.79256,0.22893
1.65757,2.81986,0.257438
1.7052,2.78638,0.290164
1.66088,2.82257,0.285636
1.59372,2.8215,0.231395
1.60081,2.82105,0.268123
1.60448,2.82693,0.287893
1.60372,2.82608,0.320333
1.70068,2.77986,0.306795
1.65603,2.80994,0.323105
1.69229,2.7818,0.326667
1.72026,2.74578,0.330802
1.54579,2.74286,0.379662
1.55013,2.78654,0.37155
1.53904,2.786,0.32271
1.53049,2.73171,0.348012
1.53554,2.78406,0.30256
1.54843,2.81302,0.267687
1.55604,2.8069,0.288709
1.55566,2.80846,0.304816
1.56292,2.81193,0.341007
1.52397,2.79018,0.281445
1.51123,2.7483,0.3096
1.52694,2.73745,0.323137
1.52186,2.79405,0.171079
1.45412,2.69009,0.334158
1.49439,2.71462,0.33671
1.52236,2.71971,0.348986
1.54537,2.69586,0.396479
1.49667,2.68504,0.408513
1.44855,2.62373,0.401209
1.46882,2.66778,0.397418
1.5614,2.70862,0.403589
1.51596,2.68045,0.445766
1.56069,2.68733,0.434018
1.47982,2.66004,0.442914
1.46374,2.6272,0.437585
1.5309,2.6735,0.499572
1.57557,2.68392,0.483331
1.48714,2.61868,0.475473
1.5071,2.65189,0.484844
1.60506,2.69497,0.430319
1.642,2.67612,0.404616
1.60466,2.68451,0.447432
1.58707,2.69507,0.514893
1.61228,2.68234,0.46807
1.54606,2.67775,0.544006
1.52207,2.64414,0.530433
1.60614,2.71582,0.561968
1.63152,2.69821,0.507488
1.55741,2.69284,0.575179
1.5375,2.64724,0.563022
1.57975,2.73265,0.652863
1.55628,2.69355,0.623725
1.5385,2.66359,0.690959
1.5968,2.74133,0.616059
1.64655,2.72332,0.558194
1.62855,2.7472,0.636482
1.61192,2.75309,0.655777
1.58632,2.76341,0.718936
1.55267,2.74919,0.780288
1.5541,2.72293,0.718116
1.53176,2.7118,0.811807
1.53688,2.69065,0.761343
1.53208,2.65267,0.618987
1.50652,2.61371,0.508776
1.52114,2.61557,0.569692
1.52013,2.62378,0.613367
1.52747,2.55788,0.644312
1.52214,2.60831,0.70406
1.54776,2.63882,0.811101
1.55672,2.57833,0.772666
1.57826,2.50348,0.711508
1.52507,2.54733,0.576383
1.43331,2.6238,0.360342
1.47699,2.54919,0.384674
1.49647,2.54779,0.413649
1.55267,2.51252,0.426498
1.50365,2.55577,0.453551
1.5189,2.55964,0.494035
1.57743,2.48223,0.57576
1.56756,2.48567,0.652224
1.66225,2.61082,0.399278
1.64994,2.62399,0.409839
1.64581,2.58744,0.409293
1.57683,2.73268,0.778459
1.57294,2.69179,0.774191
1.58586,2.69634,0.737529
1.57705,2.71145,0.768236
1.57367,2.68474,0.742515
1.59831,2.73529,0.721933
1.59825,2.71523,0.723869
1.59904,2.69562,0.689265
1.63235,2.65832,0.470861
1.62902,2.6151,0.442587
1.67912,2.65289,0.541364
1.64483,2.71434,0.631902
1.61956,2.72667,0.674617
1.60748,2.71862,0.675115
1.6419,2.66879,0.579468
1.67417,2.69278,0.577894
1.6386,2.63758,0.550035
1.63258,2.70234,0.632779
1.66741,2.60672,0.525301
1.60455,2.68585,0.629579
1.60939,2.66191,0.591497
1.63918,2.61085,0.524247
1.59829,2.63365,0.549479
1.5787,2.59872,0.524018
1.57778,2.60671,0.563731
1.5768,2.62693,0.606406
1.57931,2.64529,0.669433
1.57843,2.66513,0.708004
1.56934,2.5837,0.577881
1.56408,2.58914,0.634005
1.56679,2.61464,0.688374
1.56989,2.63857,0.726637
1.57186,2.53701,0.639224
1.57457,2.56738,0.701101
1.56553,2.59961,0.742427
1.56085,2.64733,0.774064
1.56052,2.66484,0.788628
1.56845,2.69744,0.789646
1.6136,2.51861,0.407067
1.63375,2.55104,0.408385
1.63518,2.5859,0.518433
1.66764,2.58961,0.51484
1.61928,2.56509,0.512103
1.58137,2.53924,0.578471
1.85875,2.57369,0.4398
1.55602,2.699,0.805472
1.53758,2.49982,0.378737
1.43536,2.71673,0.274375
-1.57817,0.904205,0.460553
-1.70887,0.982264,-0.112112
-1.69784,1.16745,-0.174333
1.60371,2.82608,0.0226969
2.28493,2.12235,0.307067
-1.81052,1.76408,0.0223219
-1.81797,1.77651,0.171528
-1.81452,1.88563,0.171528
-1.82443,1.9693,0.171528
-1.81051,1.76408,0.320734
-1.88214,1.26007,0.215076
-1.87268,1.43668,0.205722
-1.88297,1.34473,0.21061
0.678056,0.291923,-0.299629
0.704505,0.297985,-0.259978
0.725369,0.288467,-0.220331
-1.52541,0.268984,-0.362264
-1.49626,0.275045,-0.322613
-1.47327,0.265528,-0.282967
0.67806,0.291923,0.642666
0.616351,0.294745,0.641062
0.704509,0.297985,0.603015
0.725371,0.288467,0.563369
0.712204,0.28607,0.524291
-1.5254,0.268984,0.705318
-1.59341,0.2718,0.703718
-1.49625,0.275045,0.665667
-1.47326,0.265528,0.62602
-1.48777,0.26313,0.586947
2.33635,2.12996,0.171932
2.34772,2.12462,0.135992
2.33929,2.11456,0.114961
2.2859,2.10196,0.0786205
2.24953,2.09881,0.0710258
2.20492,2.09961,0.0640039
2.34773,2.12462,0.207033
2.3393,2.11456,0.228064
2.28591,2.10196,0.264405
2.24954,2.09881,0.272
2.20493,2.09961,0.279022
1.66282,2.81948,-0.0360851
1.6909,2.79568,-0.0430231
1.70682,2.75966,-0.0468761
1.70641,2.71264,-0.0635341
1.59667,2.72464,-0.100338
1.6496,2.70656,-0.0830581
1.55715,2.79847,-0.0680391
1.56495,2.76323,-0.0797611
1.57781,2.81658,-0.0465151
1.61024,2.83662,0.388359
1.66283,2.81948,0.379115
1.69091,2.79568,0.386053
1.70683,2.75966,0.389906
1.70642,2.71264,0.406564
1.64961,2.70656,0.426088
1.59668,2.72464,0.443367
1.56496,2.76323,0.42279
1.55716,2.79847,0.411069
1.57782,2.81658,0.389544
1.61023,2.83662,-0.0453291
-1.90097,1.43366,0.209209
-1.89605,1.29648,0.214265
-1.89795,1.17634,0.22052
-1.86831,1.17702,0.206026
-1.90235,1.07702,0.216028
-1.85648,1.13207,0.196738
-1.93756,0.99313,0.207468
-1.83104,1.05643,0.12552
-1.87561,0.977949,0.120733
-1.96699,0.908247,0.179291
-1.93971,0.892176,0.121232
-1.91784,1.4408,0.199855
-1.92972,1.32752,0.215274
-1.94621,1.24709,0.222786
-1.96443,1.12364,0.236909
-1.9774,1.02429,0.237275
-2.02205,0.947987,0.228979
-2.06256,0.870153,0.224492
-1.93534,1.4493,0.196024
-1.97165,1.33548,0.211898
-1.99318,1.25485,0.233599
-2.00407,1.16413,0.243927
-2.02362,1.05676,0.23948
-2.08334,0.940105,0.244637
-2.1068,0.832106,0.239899
-1.96955,1.40236,0.205859
-2.00566,1.31673,0.215292
-2.02841,1.21984,0.231615
-2.0723,1.13804,0.224757
-2.09648,0.97526,0.238175
-2.14657,0.846622,0.249865
-1.98555,1.43437,0.187993
-2.04649,1.26197,0.22026
-2.11565,1.13844,0.202337
-2.11632,1.03035,0.220706
-2.15184,0.911003,0.237796
-2.19399,0.832715,0.256597
-2.00443,1.43507,0.165176
-2.06489,1.29366,0.178727
-2.11838,1.16548,0.181258
-2.16246,0.997221,0.196629
-2.20227,0.87226,0.229205
-2.21183,0.791419,0.255151
-1.98088,1.44233,0.107474
-2.03415,1.29324,0.0970447
-2.11066,1.16799,0.125671
-2.1267,1.04589,0.107338
-2.16136,0.933599,0.152314
-2.18596,0.812274,0.19163
-1.97588,1.41446,0.0996056
-2.01009,1.2553,0.072941
-2.06465,1.09204,0.0537619
-2.10432,0.944191,0.0768162
-2.13569,0.88674,0.127501
-2.17027,0.821152,0.182558
-1.95961,1.34511,0.0846136
-1.97912,1.20238,0.0440599
-2.01597,1.07329,0.0456159
-2.04753,0.952598,0.0664479
-2.09279,0.882628,0.109524
-2.15693,0.814183,0.18258
-1.90185,1.35819,0.105689
-1.91733,1.21623,0.0655129
-1.93614,1.13348,0.0525929
-2.01533,0.988735,0.0501519
-2.00547,0.907917,0.0900181
-2.04839,0.840231,0.153314
-2.10017,0.818432,0.179159
-1.8255,1.34396,0.155707
1.66964,2.8328,-0.0915701
1.69765,2.80877,-0.0945411
1.63335,2.84893,-0.0891671
1.69258,2.85395,-0.142841
1.72104,2.82875,-0.133658
1.6684,2.8624,-0.14545
1.71626,2.86788,-0.162298
1.74066,2.84308,-0.157127
1.69585,2.87316,-0.173433
1.75214,2.8739,-0.1828
1.76444,2.85661,-0.172476
1.70546,2.77748,-0.105883
1.72482,2.79692,-0.140972
1.74047,2.80729,-0.164572
1.7724,2.81254,-0.176924
1.80858,2.8253,-0.184665
1.80059,2.86132,-0.180993
1.73579,2.87863,-0.189937
1.79625,2.88254,-0.190964
1.83272,2.82855,-0.184445
1.84091,2.86275,-0.181152
1.79193,2.89216,-0.206198
1.83249,2.87955,-0.195514
1.87323,2.83529,-0.176568
1.87322,2.86628,-0.17756
1.86902,2.88254,-0.187928
1.86445,2.89203,-0.207107
1.99436,2.89622,-0.169995
1.70544,2.73698,-0.105812
1.72039,2.7664,-0.159926
1.65251,2.73127,-0.129374
1.67959,2.75241,-0.180587
1.74841,2.78762,-0.170806
1.70721,2.77106,-0.207812
1.77633,2.79642,-0.178573
1.75558,2.78676,-0.203426
1.8124,2.80564,-0.190801
1.81174,2.80423,-0.219149
1.84407,2.81207,-0.214773
1.83644,2.81023,-0.194531
1.88861,2.82309,-0.2107
1.87685,2.81735,-0.190758
1.73057,2.80266,-0.241816
1.80308,2.80657,-0.243121
1.84766,2.82177,-0.23811
1.6666,2.79271,-0.22104
1.62701,2.77762,-0.18921
1.59615,2.74293,-0.122956
1.90042,2.83184,-0.222201
1.83523,2.84585,-0.247649
1.88804,2.85236,-0.235932
1.78256,2.84075,-0.259594
1.7142,2.8359,-0.250341
1.66246,2.8212,-0.222178
1.61901,2.80575,-0.186305
1.57231,2.77028,-0.111622
1.61498,2.84176,-0.182725
1.66237,2.85405,-0.227132
1.71429,2.86796,-0.247242
1.78659,2.87359,-0.264645
1.57222,2.80723,-0.11618
1.84311,2.86976,-0.257519
1.8919,2.87966,-0.241376
1.78299,2.89171,-0.242552
1.71499,2.88136,-0.217576
1.6673,2.87511,-0.192833
1.6317,2.86398,-0.160711
1.58878,2.84207,-0.101074
1.82819,2.89242,-0.210215
1.83536,2.89162,-0.242994
1.87605,2.89387,-0.227442
1.63336,2.84893,0.432197
1.66965,2.8328,0.4346
1.66841,2.8624,0.48848
1.69766,2.80877,0.437571
1.69259,2.85395,0.48587
1.69586,2.87316,0.516463
1.74067,2.84308,0.500157
1.72105,2.82875,0.476688
1.71627,2.86788,0.505328
1.7358,2.87863,0.532967
1.76445,2.85661,0.515506
1.70547,2.77748,0.448913
1.72483,2.79692,0.484001
1.74048,2.80729,0.507602
1.77241,2.81254,0.519954
1.8006,2.86132,0.524023
1.75215,2.8739,0.52583
1.79626,2.88254,0.533994
1.79194,2.89216,0.549228
1.80859,2.8253,0.527695
1.84092,2.86275,0.52418
1.8325,2.87955,0.538542
1.8282,2.89242,0.553243
1.83273,2.82855,0.527473
1.87323,2.86628,0.520588
1.86903,2.88254,0.530956
1.86446,2.89203,0.550135
1.99437,2.89622,0.513023
1.87324,2.83529,0.519596
1.70545,2.73698,0.448842
1.65252,2.73127,0.472404
1.7204,2.7664,0.502956
1.6796,2.75241,0.523617
1.74842,2.78762,0.513835
1.70722,2.77106,0.550841
1.77634,2.79642,0.521602
1.75559,2.78676,0.546455
1.81241,2.80564,0.533831
1.81175,2.80423,0.562179
1.83645,2.81023,0.537559
1.84408,2.81207,0.557801
1.87686,2.81735,0.533786
1.80309,2.80657,0.58615
1.84767,2.82177,0.581137
1.88862,2.82309,0.553728
1.90043,2.83184,0.565229
1.66661,2.79271,0.56407
1.62702,2.77762,0.532239
