Points_0,Points_1,Points_2,Points_Magnitude,Point ID
-0.254025,1.65039,1.55809,2.28385,1707
-0.4081,2.04915,0.92148,2.28357,1775
-1.00385,1.73286,1.07607,2.27342,600
-0.0402595,1.97349,1.12528,2.27213,1780
-0.0754274,1.83354,1.3298,2.26625,1788
-0.00501125,1.9437,1.15361,2.26027,1781
-0.481559,2.02339,0.879482,2.25821,1774
-0.106713,1.7524,1.41329,2.25381,1789
0.0242424,1.91042,1.18362,2.24749,1782
-0.528436,2.00816,0.857935,2.24678,1773
-0.560412,2.00115,0.850477,2.24543,1772
-0.287498,1.5797,1.56194,2.24004,1708
0.0590886,1.87471,1.21138,2.23282,1783
-0.0728897,1.7439,1.38396,2.22752,1552
-0.0060397,1.75621,1.36885,2.22667,1551
-0.130479,1.69642,1.42851,2.2216,1790
0.0610573,1.81838,1.25676,2.21126,1770
-0.703257,1.32864,1.62052,2.21042,281
-1.15416,1.44897,1.20235,2.20845,605
0.0426295,1.7571,1.3327,2.20574,1553
-0.634977,1.94708,0.815258,2.20431,693
0.00257847,1.71515,1.38185,2.20256,1544
-0.331117,1.52763,1.54528,2.198,1709
-0.142091,1.65326,1.4408,2.19758,1787
0.548482,2.1244,-0.102486,2.19645,2299
-0.0942085,1.68236,1.40561,2.1943,1545
0.0401708,1.7207,1.35022,2.18758,1543
0.563918,2.10796,-0.122931,2.18554,2367
0.0695179,1.77328,1.27462,2.18495,1771
0.532155,2.11396,-0.143642,2.18464,2297
-1.15336,1.39237,1.22091,2.18164,607
-1.00492,1.63127,1.0419,2.18093,602
-0.281842,2.01054,0.788773,2.17804,1673
-0.0624691,1.98882,0.88222,2.17661,1671
0.551548,2.09885,-0.16137,2.1761,2322
-0.00641444,1.66736,1.39532,2.17418,1534
0.0706381,1.74803,1.28956,2.17338,1547
-1.15362,1.35405,1.2479,2.17291,609
0.56185,2.09363,-0.139072,2.17217,2359
-0.147556,2.00306,0.825511,2.17152,1672
0.0316626,1.67988,1.37494,2.17105,1532
0.576287,2.08873,-0.0948319,2.16884,2307
0.0219199,1.96287,0.921905,2.1687,1670
-0.794778,1.27136,1.56307,2.16593,280
0.100786,1.94219,0.948472,2.16376,1669
-0.183252,1.59559,1.44633,2.16133,1784
0.549548,2.0834,-0.158338,2.16047,2325
0.563304,2.08164,-0.121999,2.15996,2358
0.0831416,1.72096,1.30031,2.15857,1542
0.555488,2.08014,-0.146512,2.15802,2323
0.077817,1.68525,1.33745,2.15288,1530
-0.381199,1.98236,0.748116,2.15284,1674
-0.0891197,1.63116,1.40032,2.15163,1536
-0.697571,1.87659,0.78633,2.15094,694
0.521716,2.08199,-0.117156,2.14956,2300
0.0490904,1.64052,1.3875,2.14916,1533
-1.13266,1.316,1.25845,2.1444,611
-0.000583199,1.62692,1.39623,2.14391,1535
0.557468,2.06495,-0.121641,2.14234,2357
0.509266,2.07115,-0.199108,2.14212,2296
-0.442831,1.96267,0.723574,2.13816,1675
-0.820398,1.26067,1.51397,2.13411,623
0.526313,2.05779,-0.200453,2.13347,2327
0.537745,2.055,-0.171814,2.13113,2324
0.535496,2.05686,-0.155362,2.13109,2326
-0.114386,1.59639,1.40534,2.12991,1537
0.495839,2.06304,-0.15716,2.12761,2298
0.532349,2.05063,-0.193547,2.12743,2328
0.165463,1.88208,0.975543,2.12633,1668
-1.10805,1.27999,1.28535,2.12562,613
0.0914148,1.63096,1.35761,2.12403,1531
-0.706541,1.84643,0.774641,2.12334,695
-0.469685,1.94642,0.702435,2.12193,1665
-0.883315,1.23254,1.48089,2.11954,621
-0.195558,1.54078,1.44181,2.11922,1785
0.0219768,1.57838,1.4111,2.1173,1488
0.569867,2.03636,-0.0969096,2.11682,2308
0.059787,1.58691,1.39553,2.11408,1484
0.600085,1.94552,-0.560551,2.11172,2633
0.579812,1.96581,-0.507274,2.11138,2632
0.544631,1.98838,-0.454083,2.11104,2630
-1.03118,1.22595,1.37338,2.11008,617
0.172112,1.85344,0.993343,2.10988,1667
-1.00016,1.54562,1.02919,2.10915,604
0.55912,1.968,-0.511664,2.10889,2639
0.143993,1.73261,1.19226,2.10811,1548
-1.07192,1.24375,1.32149,2.10767,615
0.575979,1.94723,-0.554919,2.10509,2640
0.150773,1.70399,1.22589,2.10455,1541
0.522408,1.98299,-0.463612,2.1024,2635
0.532633,2.02853,-0.142767,2.10214,2353
-0.949508,1.21779,1.42599,2.10191,619
0.549823,2.02351,-0.121511,2.10039,2356
0.519277,2.02533,-0.164959,2.09734,2349
0.175659,1.82051,1.02495,2.09657,1666
0.600022,1.93175,-0.550316,2.09631,2619
0.510005,2.01794,-0.232829,2.09437,2334
0.513308,2.02021,-0.199518,2.09393,2329
0.0421767,1.53833,1.41996,2.09392,1487
0.54603,1.97259,-0.441846,2.09392,2621
0.573063,1.95182,-0.495836,2.09377,2620
0.148134,1.66474,1.25912,2.09253,1528
0.503857,2.0184,-0.219048,2.09184,2335
0.617433,1.87731,-0.683386,2.09106,2597
0.483552,1.99599,-0.391455,2.09071,2629
0.485297,2.01926,-0.240146,2.0906,2295
-0.531715,1.90412,0.677885,2.08996,582
-0.449911,1.39736,1.48697,2.08952,717
0.554128,1.93691,-0.55032,2.08843,2596
0.105347,1.58354,1.35741,2.08836,1483
0.0796978,1.54099,1.40389,2.08612,1482
0.479975,2.02547,-0.133289,2.08583,2291
-0.728945,1.79874,0.763788,2.08571,696
0.531019,1.94959,-0.516034,2.08547,2592
0.465722,2.0182,-0.205141,2.08138,2289
0.603849,1.91083,-0.559849,2.0807,2615
0.493207,1.98456,-0.380422,2.08001,2622
0.580695,1.93206,-0.50294,2.07918,2613
0.503081,1.95748,-0.483877,2.07821,2588
0.157093,1.75729,1.09552,2.07675,1664
0.49079,2.01539,-0.0968046,2.07655,2306
0.46013,1.98256,-0.405959,2.07534,2634
0.484739,1.9997,-0.259947,2.07397,2294
0.546121,1.91942,-0.557861,2.07211,2595
-0.227973,1.48588,1.42598,2.07201,1786
0.156427,1.6187,1.28223,2.07093,1529
0.556809,1.94184,-0.455538,2.07082,2612
0.526753,1.93361,-0.520814,2.07065,2591
0.436689,1.99249,-0.345913,2.06891,2627
0.589659,1.90329,-0.550025,2.06706,2614
-0.00897769,1.50313,1.41608,2.06513,1492
0.49769,1.94252,-0.489858,2.06422,2587
0.509346,1.9951,-0.145014,2.06419,2352
0.506442,1.96046,-0.387983,2.06165,2623
0.0634095,1.47017,1.44355,2.06138,1486
0.497577,1.99226,-0.172239,2.06067,2348
0.545614,1.90481,-0.560081,2.05905,2594
-0.327083,1.93674,0.617316,2.05889,1653
0.564159,1.91421,-0.504263,2.05834,2610
0.500583,1.97829,-0.266252,2.05794,2333
0.449777,1.9935,-0.235573,2.05714,2292
0.534782,1.98112,-0.133367,2.05636,2355
0.455889,1.95781,-0.433308,2.05636,2579
-0.0707169,1.52355,1.37799,2.0555,1493
0.526511,1.915,-0.52806,2.05507,2590
0.546607,1.92311,-0.47063,2.05393,2608
0.495511,1.97738,-0.250966,2.05391,2339
0.411161,1.97809,-0.368202,2.05365,2636
-0.217964,1.9395,0.635573,2.05259,1654
0.44102,1.97556,-0.337436,2.05212,2624
0.115637,1.48009,1.41507,2.05097,1480
0.157116,1.58556,1.29109,2.05076,1505
0.463368,1.94654,-0.449233,2.05074,2586
0.498726,1.92603,-0.49054,2.04913,2585
0.56889,1.89164,-0.543941,2.04885,2611
0.438239,1.99014,-0.180944,2.04584,2290
0.552224,1.89119,-0.55081,2.04571,2598
-0.129356,1.93443,0.65243,2.04558,1655
0.477682,1.9766,-0.221091,2.04548,2341
-0.375701,1.9174,0.605159,2.04543,1652
0.545131,1.9028,-0.503289,2.04233,2609
-0.579238,1.84694,0.6512,2.04224,581
0.531178,1.90515,-0.508841,2.04222,2593
0.127609,1.53096,1.34554,2.0422,1481
0.559672,1.95989,-0.113555,2.0414,2309
0.417883,1.95665,-0.400234,2.04041,2575
0.449809,1.9617,-0.33279,2.03993,2616
0.189833,1.64822,1.1864,2.03966,1526
0.515327,1.91095,-0.485532,2.0379,2589
0.197443,1.67439,1.14458,2.0378,1540
0.468762,1.92916,-0.458578,2.03757,2580
-1.0132,1.42172,1.04633,2.03535,606
0.526903,1.9055,-0.480949,2.03467,2607
-0.293461,1.92534,0.587718,2.03432,1648
0.190054,1.69407,1.1101,2.03429,1549
0.0977583,1.42753,1.44431,2.03309,1485
0.375594,1.97291,-0.312994,2.03259,2628
0.425516,1.94143,-0.421035,2.03162,2578
0.500704,1.92214,-0.418645,2.02992,2606
-0.769503,1.72096,0.752462,2.02979,697
0.427737,1.97704,-0.14754,2.02816,2301
0.366578,1.96337,-0.34248,2.02645,2637
0.132468,1.43192,1.42679,2.02575,1478
0.0356359,1.44211,1.42145,2.02521,1491
-0.0535268,1.91248,0.661488,2.02435,1656
0.473865,1.93241,-0.367803,2.02337,2604
0.487781,1.91121,-0.450794,2.02333,2584
0.0401656,1.89719,0.701728,2.02321,1657
-0.369327,1.90539,0.571074,2.02313,1647
-0.602784,1.81742,0.648767,2.02169,591
0.389376,1.95893,-0.304374,2.02031,2625
0.11917,1.87844,0.733668,2.02015,1658
-0.167625,1.92003,0.604156,2.01981,1649
0.149121,1.46675,1.38009,2.01947,1479
0.44469,1.92066,-0.437509,2.01943,2576
0.49546,1.90436,-0.448878,2.01831,2605
0.159313,1.53309,1.29989,2.0163,1506
0.38177,1.94234,-0.380778,2.0158,2572
-1.01208,1.37586,1.06943,2.01519,608
0.422306,1.96484,-0.12942,2.01388,2304
0.475433,1.95066,-0.152403,2.01354,2351
0.158215,1.43244,1.40431,2.01221,1477
0.46457,1.95476,-0.10563,2.01198,2305
-0.589874,1.29266,1.42427,2.01183,627
0.398733,1.93012,-0.401278,2.01131,2574
0.403589,1.94667,-0.302071,2.01088,2617
0.488261,1.92642,-0.304257,2.01049,2337
-0.454748,1.87041,0.578767,2.01002,858
0.40523,1.95867,-0.197647,2.00989,2287
0.458193,1.91045,-0.423806,2.00982,2583
0.191584,1.84744,0.766663,2.00936,1659
0.460041,1.94097,-0.230587,2.00802,2342
0.4481,1.93473,-0.294734,2.00769,2293
0.424432,1.94574,-0.253964,2.00762,2285
0.472701,1.90386,-0.422982,2.00675,2603
0.456065,1.94526,-0.184858,2.00654,2347
0.257007,1.28196,1.51868,2.00396,1386
0.247508,1.31024,1.4939,2.00243,1378
0.472591,1.92675,-0.266592,2.0017,2336
0.0728933,1.40071,1.42388,1.99869,1490
0.496764,1.92988,-0.141703,1.99782,2354
0.249356,1.29586,1.49949,1.99747,1384
0.154309,1.37446,1.44096,1.99733,1476
0.418015,1.90545,-0.422679,1.99603,2577
0.440023,1.91534,-0.345496,1.99537,2602
0.191014,1.57901,1.20405,1.99487,1527
0.234541,1.80473,0.809086,1.99165,1660
0.133418,1.36268,1.44453,1.99032,1489
0.514959,1.91788,-0.117578,1.98929,2318
-0.01685,1.4731,1.33639,1.98903,1497
0.202847,1.3294,1.46517,1.98876,1377
0.45062,1.89621,-0.394162,1.98847,2601
0.433252,1.89566,-0.413902,1.9881,2582
-0.106451,1.89362,0.594293,1.98754,1630
0.194335,1.45835,1.33611,1.9874,1507
0.432242,1.24521,1.48674,1.9869,85
-0.996526,1.33835,1.07781,1.98643,610
-0.4296,1.86147,0.54235,1.98589,561
0.207973,1.6627,1.06552,1.98573,1550
0.177545,1.37958,1.41714,1.98572,1475
-0.642857,1.257,1.39575,1.9853,626
0.182846,1.54314,1.23442,1.98457,1500
0.39363,1.93764,-0.169158,1.98444,2288
0.396589,1.22517,1.50804,1.98305,93
0.465293,1.225,1.48806,1.98279,86
0.379091,1.93585,-0.192718,1.98201,2283
0.34891,1.24107,1.50379,1.98076,92
0.199992,1.41494,1.36828,1.97845,1508
0.394387,1.93337,-0.142095,1.97829,2303
0.225934,1.33058,1.44624,1.97816,1376
-0.798125,1.64843,0.745521,1.9774,698
0.300198,1.92879,-0.315678,1.97737,2638
0.2671,1.30336,1.46221,1.97691,1385
-0.0479729,1.47884,1.30897,1.97552,1498
0.318199,1.2527,1.4927,1.97451,91
0.307465,1.92861,-0.284689,1.9736,2631
0.372817,1.2561,1.47573,1.97347,88
-0.989271,1.30739,1.09737,1.97285,612
0.231892,1.76348,0.852564,1.97243,1661
-0.224057,1.89494,0.49796,1.97204,1606
0.321218,1.91114,-0.362742,1.9716,2570
0.115604,1.35319,1.42897,1.97141,1494
0.336249,1.26613,1.47189,1.97043,89
0.273551,1.27183,1.47974,1.97028,1387
0.203205,1.37718,1.39425,1.97024,1504
-0.630213,1.75623,0.63166,1.9699,590
0.441106,1.9112,-0.173923,1.96914,2350
0.475537,1.88506,-0.308404,1.96843,2332
0.457057,1.89594,-0.263509,1.96798,2338
0.431653,1.9094,-0.193455,1.96712,2346
0.281583,1.30576,1.44399,1.96708,1392
0.351909,1.89536,-0.390373,1.96688,2571
0.189153,1.50955,1.24656,1.96684,1501
-0.29353,1.88433,0.479978,1.96653,1604
0.429589,1.90566,-0.225354,1.96644,2344
0.383137,1.91268,-0.245374,1.96605,2281
-0.703211,1.24248,1.34802,1.96352,625
0.203621,1.59788,1.12269,1.96344,1524
0.169405,1.30076,1.46085,1.96335,1396
-0.0222644,1.86668,0.607676,1.96323,1631
0.216897,1.45372,1.3008,1.96276,1502
0.195556,1.26333,1.48891,1.96241,1393
0.205311,1.62328,1.08275,1.96202,1539
0.408099,1.89637,-0.289701,1.9613,2286
0.360842,1.92012,-0.16465,1.96066,2284
0.296529,1.27304,1.46095,1.96034,1402
0.379105,1.87903,-0.407746,1.95978,2573
0.241385,1.73507,0.877341,1.9592,1662
0.0357532,1.40302,1.3666,1.95891,1496
0.272343,1.25407,1.47806,1.95743,1388
0.417866,1.90789,-0.122375,1.95694,2310
0.313039,1.91021,-0.274811,1.9551,2626
0.399833,1.87086,-0.401529,1.95479,2581
0.202061,1.23264,1.50132,1.95299,1394
0.460345,1.88945,-0.171028,1.95223,2365
0.343969,1.89902,-0.284579,1.95079,2618
0.39036,1.88182,-0.330764,1.95014,2600
0.486522,1.24264,1.42175,1.94993,84
0.338475,1.91025,-0.191978,1.94948,2274
0.362182,1.26962,1.43372,1.94902,2390
-0.952997,1.27593,1.12352,1.94898,614
0.310812,1.27253,1.44246,1.9485,1401
0.222537,1.40843,1.32767,1.9483,1503
0.070868,1.84348,0.626004,1.94816,1645
-0.740758,1.22733,1.31909,1.94809,624
0.220029,1.37099,1.36625,1.94799,1499
0.195303,1.55988,1.14746,1.94629,1525
-0.506915,1.79824,0.543794,1.94585,567
-0.0203706,1.85321,0.592188,1.94563,1632
0.407018,1.25343,1.43119,1.94552,82
0.155228,1.82041,0.666041,1.94464,1643
0.227469,1.31708,1.41152,1.94392,1391
0.0650538,1.37073,1.37574,1.94314,1495
-0.878988,1.25563,1.19356,1.94263,618
-0.148068,1.87395,0.486003,1.9416,1608
0.355694,1.89131,-0.241655,1.93958,2275
0.445714,1.86819,-0.264196,1.93871,2343
0.467036,1.85892,-0.288566,1.93829,2340
-0.480508,1.80443,0.519077,1.93811,562
0.26538,1.89874,-0.283847,1.93809,2427
0.409305,1.85385,-0.388982,1.93794,2599
-0.829466,1.23274,1.24414,1.93793,620
0.277387,1.88486,-0.351979,1.9374,2419
-0.894404,1.26278,1.16226,1.93531,616
0.189957,1.52229,1.17929,1.93498,1473
0.406392,1.88055,-0.204819,1.93483,2345
0.342054,1.89814,-0.147986,1.93438,2302
-0.3403,1.35316,1.33842,1.93344,709
0.196894,1.62641,1.0256,1.93283,1546
0.293524,1.18683,1.49649,1.93241,96
0.316725,1.89876,-0.168183,1.93233,2277
0.0164004,1.45673,1.26938,1.93226,1511
-0.0208778,1.8444,0.575437,1.93219,1646
-0.775721,1.22582,1.27571,1.93179,622
0.287296,1.88915,-0.276273,1.93074,2426
0.260411,1.88664,-0.315527,1.93049,2428
0.283319,1.29031,1.40715,1.93009,1381
0.469135,1.865,-0.150617,1.92898,2317
-0.0889056,1.85728,0.512301,1.92869,1610
-0.366845,1.83793,0.453877,1.92836,515
0.274492,1.20263,1.48171,1.92798,95
0.332814,1.87684,-0.286789,1.92757,2425
0.370893,1.87027,-0.279962,1.92714,2282
0.244187,1.22018,1.47117,1.92686,150
0.188792,1.63541,1.00069,1.92655,1651
0.217664,1.68114,0.913864,1.92582,1663
0.544114,1.20523,1.39871,1.92484,87
0.444742,1.85521,-0.254682,1.9247,2362
-0.0179304,1.45832,1.25593,1.92467,1510
0.311492,1.85651,-0.398118,1.9241,2420
0.463906,1.84504,-0.286898,1.92398,2363
0.148067,1.28116,1.4268,1.92329,1397
0.213046,1.78404,0.685287,1.92297,1641
0.238531,1.3075,1.38882,1.9223,1380
0.188664,1.58953,1.06128,1.92055,1538
0.341458,1.84278,-0.414329,1.9194,2421
0.0635198,1.82032,0.604863,1.91923,1644
0.392445,1.85615,-0.290085,1.91923,2330
0.288818,1.88332,-0.197978,1.9156,2270
0.304122,1.8847,-0.142576,1.9144,2276
0.350651,1.86029,-0.28037,1.9137,2280
0.212602,1.64942,0.946185,1.91339,1650
0.178451,1.56515,1.08577,1.91323,1522
0.186842,1.47618,1.20128,1.91236,1471
0.228413,1.75721,0.718576,1.91215,1639
0.434168,1.8471,-0.235662,1.91201,2364
0.227182,1.35219,1.33242,1.9119,1467
0.113616,1.3247,1.37357,1.91165,1509
0.345984,1.15681,1.48161,1.91131,94
0.324124,1.25809,1.40149,1.91102,1399
0.266521,1.88347,-0.159307,1.90889,2272
0.361756,1.84289,-0.335579,1.90781,2424
0.363694,1.82551,-0.416564,1.90743,2422
0.310055,1.86573,-0.245143,1.90714,2271
0.235659,1.87068,-0.286605,1.90712,2250
0.177029,1.20192,1.47,1.90705,1395
0.336494,1.85368,-0.289579,1.9061,2278
0.40684,1.25151,1.3783,1.90565,2389
0.0510985,1.37712,1.31572,1.90531,1512
-0.528642,1.7537,0.523053,1.90487,568
0.214705,1.42221,1.2451,1.90238,1469
0.353074,1.86253,-0.14745,1.90142,2316
0.218267,1.38947,1.27694,1.8997,1466
0.264113,1.30404,1.35523,1.89919,1379
0.386134,1.81652,-0.396164,1.89889,2423
0.170339,1.53017,1.11084,1.89852,1523
0.2172,1.85819,-0.316245,1.89739,2257
0.175698,1.22423,1.4388,1.8973,1398
0.428625,1.23506,1.37362,1.89629,81
0.535091,1.73197,-0.55444,1.89564,2063
0.284249,1.85512,-0.262351,1.89501,2269
0.574357,1.73515,-0.499418,1.89474,2026
0.248604,1.8588,-0.266417,1.89418,2249
0.259354,1.87101,-0.136065,1.89379,2273
0.536176,1.74561,-0.501328,1.89366,2040
0.248275,1.86719,-0.193826,1.89357,2266
0.530062,1.74329,-0.511649,1.89257,2065
0.0776307,1.34553,1.32856,1.8925,1513
0.539783,1.73018,-0.544019,1.89231,2042
0.314011,1.27758,1.3601,1.89227,1383
0.162043,1.49222,1.15159,1.89186,1520
-0.0142316,1.81666,0.52484,1.89101,1612
0.50241,1.75404,-0.492706,1.88993,2068
0.543274,1.74915,-0.465403,1.88978,2041
0.548901,1.71521,-0.569913,1.88893,2043
0.227751,1.83912,-0.364964,1.88877,2244
0.579593,1.71057,-0.550717,1.8882,2025
0.577168,1.7246,-0.506659,1.88787,189
-0.671764,1.65645,0.606418,1.88755,589
0.543041,1.73249,-0.510772,1.88609,2039
0.58715,1.70764,-0.543856,1.88588,192
0.271143,1.84992,-0.245961,1.88579,2265
-0.141314,1.84724,0.3511,1.88561,1607
0.540293,1.71016,-0.581636,1.88544,2062
0.487359,1.21433,1.35734,1.88533,80
0.600574,1.70699,-0.526655,1.88464,180
0.554592,1.19062,1.35097,1.88422,83
0.501467,1.731,-0.549336,1.88404,2069
0.595839,1.71155,-0.512965,1.8835,181
0.269832,1.81891,-0.407224,1.88337,2246
0.214358,1.33149,1.31359,1.88264,1468
0.547931,1.73513,-0.482496,1.88247,2366
0.225229,1.86101,-0.166461,1.88197,2268
0.380528,1.82105,-0.282874,1.88177,2331
0.530622,1.74584,-0.458628,1.88145,2064
0.548361,1.71625,-0.539281,1.8807,2038
0.348615,1.81872,-0.326162,1.88033,2279
0.0757144,1.78928,0.572901,1.88029,1625
0.558448,1.70767,-0.55395,1.88012,2036
0.224842,1.70416,0.761083,1.87988,1637
0.154419,1.76763,0.620482,1.87972,1642
-0.202073,1.84047,0.322587,1.87942,1605
0.601331,1.69542,-0.541627,1.87868,191
0.51403,1.75023,-0.444853,1.87761,2089
0.168407,1.26474,1.37629,1.87673,1409
0.572939,1.72045,-0.483566,1.87671,190
0.602811,1.69855,-0.522364,1.87652,187
0.156128,1.57657,1.00566,1.87652,1315
0.193915,1.84265,-0.292205,1.87573,2251
0.609975,1.69097,-0.533467,1.87511,186
0.129117,1.30076,1.34383,1.87471,1515
0.30414,1.79884,-0.430727,1.87453,2247
0.607918,1.68609,-0.54599,1.87365,179
0.168941,1.59628,0.966357,1.87363,1314
0.167828,1.45085,1.17359,1.87362,1474
0.434863,1.7598,-0.472701,1.87335,2092
0.187655,1.83586,-0.320325,1.87302,2256
0.562094,1.68273,-0.600202,1.87291,2044
0.315069,1.83962,-0.145453,1.87207,2315
0.585732,1.68179,-0.574832,1.87134,2027
-0.504248,1.73393,0.489139,1.87083,563
0.369446,1.78434,-0.418542,1.86964,2107
-0.0965742,1.83116,0.364498,1.86958,1609
0.584967,1.6839,-0.563474,1.86955,183
0.218458,1.83847,-0.259227,1.86946,2252
0.565799,1.68677,-0.573294,1.86922,2035
0.224171,1.85086,-0.132903,1.86912,2267
0.351597,1.24117,1.35242,1.869,1400
0.448537,1.76645,-0.41348,1.86883,2093
0.205385,1.81865,-0.376541,1.86854,2243
0.501351,1.7037,-0.579099,1.86797,2070
0.142679,1.54595,1.03861,1.86789,1323
0.193015,1.744,0.640426,1.86787,1640
-0.418478,1.77086,0.421543,1.86783,518
-0.495964,1.24251,1.30065,1.86588,710
0.216317,1.83643,-0.247703,1.86564,2264
0.395853,1.13237,1.42871,1.86552,100
0.244016,1.79899,-0.427863,1.8652,2240
0.245337,1.66814,0.796678,1.86483,1635
0.560034,1.66841,-0.616351,1.8647,2061
0.334946,1.77825,-0.443966,1.86318,2248
0.37006,1.79789,-0.315608,1.86251,2320
0.580813,1.70036,-0.49014,1.86248,188
0.250829,1.27834,1.33068,1.8622,1382
0.177844,1.83006,-0.294973,1.86219,2253
0.177019,1.82486,-0.325461,1.86209,2255
-0.817103,1.49897,0.742118,1.86154,700
0.296524,1.78296,-0.444353,1.86127,2245
0.591307,1.69628,-0.487049,1.86124,2028
0.202329,1.36632,1.24567,1.85996,1470
0.180603,1.25599,1.35911,1.85939,1408
0.236058,1.18613,1.41206,1.85918,97
0.195411,1.39112,1.21693,1.85858,1472
0.189496,1.83463,-0.224386,1.85799,2263
0.55296,1.71776,-0.441973,1.8579,2066
0.130404,1.35323,1.26508,1.85706,1521
0.599403,1.67899,-0.519234,1.85685,185
0.132478,1.52357,1.05286,1.8567,1326
0.556102,1.71283,-0.450618,1.85637,2024
0.431181,1.72466,-0.534046,1.85622,2077
0.185999,1.20868,1.39631,1.85612,1404
0.584673,1.66048,-0.588097,1.85605,2037
0.584638,1.6521,-0.610834,1.8559,2045
0.197239,1.8261,-0.265876,1.85587,2260
0.396049,1.22117,1.33909,1.85507,2391
0.286495,1.77382,-0.455977,1.85376,2239
0.190389,1.80469,-0.377807,1.85362,2242
0.604972,1.67119,-0.525109,1.85327,2029
-0.049017,1.81328,0.379138,1.85314,1611
0.1743,1.82662,-0.259201,1.85313,2259
0.180131,1.30841,1.29955,1.8529,1516
0.575869,1.64715,-0.622465,1.85262,2060
0.153594,1.82257,-0.293124,1.85237,2258
0.155585,1.81629,-0.327228,1.85207,2254
0.464637,1.75235,-0.377777,1.85185,2091
0.229855,1.26359,1.33403,1.85179,1514
0.367165,1.77837,-0.362236,1.85166,2108
0.4208,1.20504,1.34124,1.85152,106
0.229071,1.63925,0.828162,1.8508,1633
0.165509,1.83444,-0.180536,1.85072,2262
0.601035,1.66142,-0.550505,1.85057,184
0.425595,1.76752,-0.344219,1.85034,2104
0.374325,1.78208,-0.326316,1.84998,2319
0.545057,1.17701,1.31859,1.84963,104
0.587861,1.68623,-0.480359,1.84924,2051
0.11667,1.37084,1.23335,1.8477,1519
-0.551324,1.21771,1.27543,1.84757,708
0.375415,1.78343,-0.300655,1.84715,2321
0.222628,1.7809,-0.433201,1.8463,2238
-0.258735,1.80555,0.285589,1.84621,516
0.602221,1.67116,-0.502309,1.84601,2031
0.535691,1.71502,-0.423429,1.84595,2075
0.294401,1.24355,1.33158,1.84558,1390
0.471171,1.18739,1.33111,1.84492,90
-0.601847,1.21546,1.25057,1.84486,706
0.587497,1.65264,-0.571181,1.84462,182
0.517508,1.65687,-0.621307,1.84365,2071
0.184978,1.82936,-0.132261,1.84344,2311
0.57889,1.68779,-0.462952,1.84338,2052
0.0593963,1.43062,1.15911,1.8422,1517
0.602151,1.65054,-0.55256,1.84179,2030
0.284046,1.81302,-0.149423,1.84121,2313
0.609969,1.65204,-0.528046,1.83851,2032
0.115843,1.48776,1.07317,1.83808,1328
0.204591,1.70316,0.660246,1.83808,1638
0.584984,1.62546,-0.627807,1.83806,2054
0.598337,1.62865,-0.605618,1.83774,2046
0.271584,1.11731,1.43292,1.83723,99
0.247905,1.23517,1.33718,1.83716,1403
0.0970664,1.40864,1.175,1.83693,1518
0.250246,1.14069,1.4173,1.83645,98
0.215536,1.22032,1.35519,1.83635,1405
-0.0514606,1.82271,0.209689,1.83545,1558
0.597999,1.667,-0.479225,1.83471,2050
0.438158,1.12272,1.38305,1.83448,102
0.0617648,1.75571,0.526581,1.83402,1614
0.182576,1.58693,0.899715,1.83335,1313
0.434202,1.75539,-0.296011,1.83236,2128
0.587194,1.63767,-0.573136,1.83174,2034
0.437007,1.6818,-0.579435,1.83172,2076
0.374971,1.77111,-0.278565,1.83168,2361
0.340383,1.79006,-0.186039,1.83161,2314
0.337145,1.73023,-0.497099,1.83152,2106
0.159664,1.78361,-0.383434,1.83133,2241
0.209482,1.76332,-0.444512,1.83051,2236
0.40113,1.76454,-0.274718,1.83029,2229
0.598809,1.64045,-0.546009,1.82969,2033
0.125816,1.82021,-0.129885,1.82917,1599
0.607437,1.64821,-0.510138,1.82916,2049
0.444955,1.74459,-0.322094,1.82903,2103
0.326799,1.21543,1.3269,1.82886,1389
-0.112122,1.8158,0.181025,1.82824,1556
0.840871,1.33826,-0.917198,1.82737,2153
0.0173972,1.77867,0.413808,1.82626,1613
0.104382,1.81308,-0.191077,1.82611,2369
0.591708,1.61516,-0.613012,1.8261,2053
0.484379,1.72175,-0.365665,1.82558,2090
0.839715,1.3698,-0.864742,1.82462,201
0.125742,1.72483,0.581063,1.82442,1626
0.60767,1.6322,-0.542727,1.82425,2048
0.423669,1.75565,-0.254263,1.82386,2228
0.249913,1.80086,-0.141399,1.82361,2312
0.536419,1.62107,-0.639672,1.8234,2072
0.0960669,1.44881,1.10215,1.82291,1345
-0.8206,1.44447,0.748887,1.82228,699
0.253399,1.18786,1.35847,1.82227,1406
0.563142,1.67866,-0.428704,1.82176,2059
0.836514,1.31741,-0.939612,1.82159,2152
0.537227,1.68982,-0.414698,1.82101,2067
0.824063,1.39002,-0.839416,1.82095,199
0.81644,1.35354,-0.903495,1.8207,2149
0.859247,1.33183,-0.894586,1.81999,202
0.591055,1.62009,-0.57744,1.81864,2047
-0.0154285,1.80479,0.223366,1.81863,1560
0.245955,1.73593,-0.482899,1.81856,2237
0.294237,1.19956,1.33437,1.81826,1407
0.0908011,1.81006,-0.144597,1.81809,1601
0.367686,1.76255,-0.25039,1.81782,2360
0.814481,1.33933,-0.919586,1.81736,2150
0.594477,1.65135,-0.471159,1.81723,2058
0.20489,1.80254,-0.103037,1.81707,1597
