Points_0,Points_1,Points_2
0.0610896,-0.0514285,0.0353073
0.0544029,-0.0335187,0.0319984
0.0539074,-0.0325925,0.0318401
0.053495,-0.0314836,0.0316103
0.0532691,-0.0308455,0.0314818
0.0531305,-0.0304556,0.0314062
0.0527531,-0.0293877,0.0312176
0.05242,-0.0282368,0.0309911
0.0520794,-0.0270907,0.0307386
0.051738,-0.0259273,0.0305266
0.045538,0.0162251,0.0220287
0.045527,0.0171951,0.0218191
0.0454207,0.0181662,0.0216131
0.0452717,0.0191314,0.0214102
0.0451502,0.0201102,0.021208
0.0450646,0.0210843,0.0210189
0.0449901,0.0220645,0.0208141
0.0449297,0.0230425,0.0206084
0.0447967,0.0240078,0.020405
0.0446324,0.0249695,0.0202166
0.0377798,0.0365932,0.0183151
0.0371142,0.0373333,0.0182126
0.0364428,0.0380735,0.0181126
0.0357355,0.0387936,0.0180141
0.0350106,0.0394673,0.0179309
0.0342505,0.0401121,0.0178612
0.0334562,0.0407128,0.0177947
0.0326157,0.0412529,0.0177513
0.0319287,0.0416012,0.0177346
0.0310026,0.0419611,0.0177306
0.0300328,0.0422558,0.0177515
0.0290447,0.0425064,0.0177843
0.0286046,0.042618,0.0178022
0.0276324,0.042824,0.0178357
0.0266622,0.0430242,0.0178753
0.0257009,0.0432201,0.0179099
0.0251604,0.0433124,0.017939
0.0241523,0.0434665,0.0179939
0.0231357,0.0435975,0.0180595
0.0221753,0.043688,0.0181088
0.0210981,0.043734,0.0181988
0.0200006,0.0437253,0.018295
0.0189314,0.0438205,0.0183668
0.0180732,0.0439119,0.01843
0.0171478,0.0435475,0.0185853
0.0163752,0.0429219,0.0187778
0.0158167,0.042022,0.019025
0.0157028,0.0417589,0.0190915
0.0153886,0.0407489,0.0193378
0.0151753,0.0396856,0.0195827
0.015004,0.0385037,0.0198516
0.0146131,0.037615,0.0200807
0.0139822,0.0368342,0.0203037
0.0133521,0.0360927,0.0205183
0.0128588,0.0352384,0.0207417
0.0125029,0.0342646,0.0209863
0.0123402,0.0337002,0.0211214
0.012142,0.0327358,0.0213484
0.012026,0.031723,0.0215706
0.0119811,0.0307759,0.0217796
0.0118274,0.0298093,0.0219875
0.0113981,0.0288947,0.0222103
0.0107856,0.0279755,0.0224603
0.0158741,0.0014266,0.0277626
0.0163519,0.0005471,0.0278954
0.0167801,-0.000366046,0.0280541
0.0172096,-0.00125043,0.0282129
0.0178317,-0.0299041,0.0343902
0.0178051,-0.0307562,0.0345705
0.0177303,-0.0318046,0.0347717
0.0176378,-0.032899,0.0350262
0.0174323,-0.034085,0.0352837
0.0171468,-0.0351123,0.035534
0.0167882,-0.0360658,0.0357736
0.0163884,-0.0370195,0.0360244
0.0162472,-0.0373382,0.0361051
0.0158481,-0.0382245,0.0363346
0.015478,-0.0391322,0.0365678
0.0151015,-0.0400163,0.0367936
0.0147352,-0.0409251,0.0370247
0.0143867,-0.0418425,0.0372569
0.0140616,-0.0427627,0.0374804
0.0137368,-0.043701,0.0377055
0.0134359,-0.0446332,0.0379313
0.0131836,-0.0455973,0.0381612
0.012937,-0.0465503,0.0383831
0.012869,-0.0468499,0.038453
0.0126699,-0.0478129,0.0386716
0.0125338,-0.0487735,0.0388868
0.0315899,-0.077463,0.0434436
0.0326128,-0.0772997,0.0433222
0.0336866,-0.0770802,0.0431904
0.0347469,-0.0768768,0.043055
0.0358013,-0.0767087,0.0429296
0.036827,-0.0766242,0.0428274
0.0370819,-0.0765974,0.0428052
0.0380633,-0.076475,0.0426962
0.0390532,-0.076373,0.0425896
0.0400472,-0.0763091,0.0424895
0.0410323,-0.0762254,0.0423749
0.0420247,-0.0761397,0.0422725
0.0430147,-0.0760541,0.0421755
0.0439991,-0.0759451,0.0420597
0.0554513,-0.0697667,0.040443
0.0559287,-0.0691797,0.0402759
0.0565619,-0.0684296,0.0400673
0.0571879,-0.0676746,0.0398502
0.0578372,-0.0669418,0.0396305
0.0584327,-0.0661787,0.0394156
0.0590173,-0.0653834,0.0392022
0.0594949,-0.0645334,0.0389791
0.0598717,-0.0636151,0.0387297
0.0601927,-0.0627061,0.0385182
0.0604472,-0.0617438,0.0382987
0.0606361,-0.0607664,0.0380689
0.0607896,-0.0597463,0.0378427
0.0609091,-0.0587345,0.0376142
0.0609978,-0.0576964,0.0373862
0.0610499,-0.0566626,0.0371522
0.0610688,-0.0555721,0.0369136
0.0610756,-0.0551946,0.0368342
0.0610374,-0.0541757,0.0366241
0.0609884,-0.0531864,0.0364089
0.0606755,-0.0493501,0.0356201
0.0605565,-0.0483839,0.0354152
0.0536974,-0.0327831,0.0326176
0.05319,-0.031841,0.0324417
0.0527487,-0.0308022,0.0322518
0.0523202,-0.0297661,0.0320376
0.0519241,-0.0287351,0.0318513
0.0515593,-0.0276535,0.031675
0.0512044,-0.0265925,0.0314478
0.0511028,-0.0262105,0.0313837
0.0508288,-0.0251802,0.0311696
0.0450926,0.0144804,0.023169
0.0451911,0.0154497,0.0229462
0.045217,0.0163391,0.0227428
0.0451659,0.0173139,0.0225379
0.045023,0.0182761,0.022333
0.0448494,0.0192486,0.0221309
0.0447444,0.0202343,0.021936
0.0447199,0.0205173,0.0218772
0.0446607,0.0215286,0.0216737
0.0446297,0.0224644,0.0214649
0.044578,0.0231562,0.0213182
0.0444575,0.0241247,0.0211201
0.0373572,0.0371492,0.0189535
0.0367283,0.0379162,0.018842
0.0364725,0.0382038,0.0187997
0.0357998,0.0389467,0.0186983
0.0350997,0.0396488,0.018609
0.0343552,0.0403128,0.0185266
0.0335851,0.0409403,0.0184563
0.0327634,0.0414992,0.0184021
0.0320612,0.0418857,0.0183778
0.0311478,0.0422949,0.0183695
0.0301967,0.0426222,0.0183768
0.0292129,0.0428832,0.0183988
0.0287087,0.0430062,0.0184182
0.0277371,0.0432522,0.0184515
0.0267796,0.0434769,0.018491
0.0258151,0.0436863,0.018523
0.0251901,0.0438049,0.0185495
0.0241729,0.0439826,0.0185982
0.023159,0.0441213,0.018665
0.0221082,0.0442388,0.0187233
0.0209966,0.0442803,0.0188103
0.0199648,0.0442983,0.0188947
0.0192317,0.0444041,0.0189022
0.0178958,0.0444881,0.0190074
0.0168981,0.0441066,0.0191269
0.0162102,0.0433837,0.0193964
0.0156701,0.0424672,0.0196556
0.0155284,0.042126,0.0197472
0.0152251,0.0411108,0.0199885
0.0150266,0.0400307,0.0202406
0.0149054,0.0388342,0.0205078
0.0145186,0.0378876,0.0207425
0.0138803,0.0371191,0.0209687
0.0132877,0.0363455,0.0211865
0.0128293,0.035482,0.0214106
0.0125094,0.0344827,0.0216562
0.0123643,0.0338661,0.0218046
0.0122045,0.0328611,0.0220375
0.0121342,0.0318395,0.0222583
0.0121823,0.0308892,0.0224593
0.0121895,0.0299065,0.0226637
0.0119117,0.0289569,0.0228797
0.0113726,0.0280562,0.0231098
0.0168266,0.000982935,0.0284894
0.0173047,0.000100508,0.0286227
0.0178064,-0.000763551,0.0287716
0.0182883,-0.00163827,0.0289163
0.0188533,-0.0297986,0.0350205
0.0187231,-0.0308017,0.0352103
0.0185866,-0.0319273,0.0354497
0.0184398,-0.0328208,0.0356417
0.0183167,-0.0333398,0.0357677
0.0179732,-0.0343163,0.0360036
0.0175507,-0.0352417,0.0362464
0.0171231,-0.0361339,0.0364787
0.0166826,-0.0370478,0.0367199
0.0162521,-0.0379774,0.0369602
0.0157434,-0.0390861,0.0372535
0.0153416,-0.0399705,0.0374777
0.0149592,-0.0408609,0.0377003
0.0146111,-0.0417772,0.0379374
0.0142853,-0.0426958,0.0381544
0.0139748,-0.0436181,0.038382
0.0136851,-0.0445804,0.0386109
0.0134372,-0.0455305,0.0388324
0.0133817,-0.045801,0.038894
0.0131991,-0.0467617,0.0391177
0.0130308,-0.0477205,0.0393346
0.0307117,-0.0769171,0.0441113
0.0317507,-0.0768216,0.0440077
0.0327808,-0.0766703,0.0438901
0.0338338,-0.0764905,0.0437675
0.0348938,-0.0762877,0.0436292
0.0359423,-0.076127,0.0435101
0.0369519,-0.0761155,0.0434236
0.0379499,-0.0760478,0.0433254
0.0390906,-0.0759169,0.0432038
0.0400722,-0.0758303,0.0430951
0.0410608,-0.0757312,0.0429841
0.0420545,-0.0756399,0.0428783
0.0430359,-0.0755314,0.0427712
0.044019,-0.0753895,0.0426518
0.0442991,-0.0753498,0.0426173
0.0552018,-0.0691347,0.0410473
0.0558524,-0.0683708,0.0408291
0.0562092,-0.0679365,0.0407103
0.0568276,-0.0671775,0.0404808
0.0574836,-0.0664586,0.0402602
0.0581141,-0.0657212,0.0400556
0.0587061,-0.0649398,0.0398465
0.0592004,-0.0640774,0.0396275
0.0596182,-0.063168,0.0393884
0.0599319,-0.0621779,0.0391453
0.0601305,-0.0614117,0.0389607
0.0603359,-0.0604343,0.0387344
0.0604928,-0.0594375,0.0385076
0.0606154,-0.0584194,0.0382837
0.0607085,-0.0573823,0.0380493
0.0607702,-0.056364,0.0378208
0.0607805,-0.0559649,0.0377303
0.0607946,-0.0549638,0.0375273
0.0607643,-0.0539655,0.0373136
0.0604722,-0.0492263,0.036319
0.0603415,-0.048251,0.0361235
0.0529152,-0.0320699,0.0332332
0.0523999,-0.0311132,0.0330571
0.0519184,-0.030154,0.0328793
0.0514701,-0.0291509,0.0326873
0.0510364,-0.0281328,0.0325286
0.0506127,-0.0271216,0.0323264
0.0445793,0.0131097,0.0242169
0.0446833,0.0137147,0.0240738
0.0447877,0.0146969,0.023857
0.0448526,0.015485,0.0236782
0.0448567,0.0164485,0.0234552
0.0447514,0.0174256,0.023253
0.044554,0.0183844,0.0230641
0.0443732,0.0193802,0.0228639
0.0442946,0.0204092,0.0226494
0.0442711,0.0213265,0.0224519
0.0442693,0.0217581,0.0223702
0.0442296,0.0227735,0.0221538
0.0441826,0.0232716,0.0220543
0.0379275,0.0364416,0.0197711
0.03735,0.0372533,0.0196475
0.0367542,0.0380453,0.0195297
0.0361211,0.0388198,0.0194118
0.0354488,0.0395578,0.0193113
0.0351829,0.0398301,0.0192783
0.0344574,0.040512,0.0191956
0.0337005,0.0411562,0.0191165
0.0328953,0.0417446,0.0190546
0.0320588,0.0422568,0.0190238
0.0312873,0.0426173,0.0190052
0.0303502,0.0429798,0.0190038
0.0293952,0.0432731,0.0190216
0.0284095,0.0435352,0.0190446
0.0278404,0.0436849,0.0190655
0.0268986,0.0439187,0.0190975
0.0259373,0.0441474,0.0191324
0.0132601,0.00675555,-0.0312441
0.0130109,0.00575898,-0.0311564
0.0127632,0.00514268,-0.0310919
0.0123312,0.00425499,-0.0309934
0.0118337,0.00339966,-0.0308854
0.0111847,0.00265393,-0.0307758
0.0108394,0.00236899,-0.0307282
0.0129276,0.00989482,-0.0313943
0.0132668,0.00891866,-0.03137
0.0157294,0.0433856,0.0201631
0.0153325,0.0424882,0.0203977
0.0150494,0.0414315,0.0206529
0.0148793,0.0403172,0.0209065
0.0148107,0.0391038,0.0211754
0.0144034,0.0381601,0.0214176
0.0137733,0.0374047,0.0216341
0.0132152,0.0366232,0.0218493
0.0127938,0.0356945,0.0220907
0.0124922,0.0346846,0.0223317
0.0123631,0.0340552,0.0224813
0.0122527,0.0330442,0.0227098
0.0122643,0.0319679,0.0229405
0.0123874,0.0310082,0.0231303
0.012516,0.0299705,0.0233369
0.0124164,0.0291455,0.0235092
0.0122405,0.0286995,0.0236177
0.0178293,0.000562377,0.0292087
0.0183729,-0.000271652,0.029332
0.0189161,-0.00111492,0.0294654
0.0194753,-0.00191633,0.0296122
0.0200493,-0.00272354,0.0297343
0.0206333,-0.00352307,0.0298599
0.0197948,-0.030085,0.0357145
0.0196228,-0.0310482,0.0359316
0.0195172,-0.0316557,0.0360683
0.0191997,-0.0326054,0.0362797
0.0188477,-0.0335795,0.0364851
0.0184251,-0.0344924,0.0367141
0.0179614,-0.0353665,0.0369491
0.0174786,-0.0362435,0.0371926
0.0170194,-0.0371252,0.0374185
0.0165684,-0.0380318,0.0376498
0.0161116,-0.0389335,0.0378869
0.0156526,-0.0399451,0.0381439
0.015257,-0.0408358,0.038375
0.0149204,-0.0417383,0.0385948
0.0145881,-0.0426631,0.038824
0.0142853,-0.0435962,0.0390409
0.014026,-0.04456,0.0392806
0.0137979,-0.0455324,0.0395048
0.0135987,-0.0466856,0.0397652
0.0134861,-0.0476481,0.0399919
0.0300945,-0.0762567,0.0447226
0.0308919,-0.0762331,0.0446554
0.0319007,-0.0761407,0.0445593
0.0329485,-0.0759757,0.0444362
0.0339786,-0.0758278,0.0443173
0.0371508,-0.075581,0.0440002
0.038129,-0.0755686,0.0439309
0.0391177,-0.075413,0.043806
0.0401064,-0.0753151,0.0436942
0.0410838,-0.0752079,0.0435774
0.0420699,-0.0750915,0.043462
0.0430539,-0.0749511,0.04335
0.0442087,-0.0747682,0.0432009
0.0204337,-0.0312615,0.0366051
0.0201082,-0.0321804,0.0368355
0.0197192,-0.0330441,0.0370203
0.0193569,-0.0338128,0.0372084
0.0188862,-0.0346885,0.0374434
0.0183766,-0.0355211,0.0376493
0.0178751,-0.0363731,0.0378822
0.0174017,-0.0372672,0.0381284
0.0169158,-0.038127,0.0383522
0.0164726,-0.0390356,0.0385905
0.016031,-0.0399685,0.0388192
0.0156332,-0.0408514,0.0390345
0.0153067,-0.0417742,0.0392709
0.014973,-0.0426872,0.0394937
0.0147025,-0.0436286,0.0397165
0.0144424,-0.0445897,0.0399495
0.0142324,-0.0456662,0.0401989
0.0140918,-0.0466186,0.0404057
0.0304732,-0.0754647,0.0452338
0.0310561,-0.0754625,0.0451738
0.03206,-0.075423,0.0450963
0.0331149,-0.0752513,0.0449681
0.0341512,-0.0751061,0.0448584
0.036275,-0.0748244,0.0446412
0.0372369,-0.0749705,0.0445736
0.038209,-0.0749864,0.0444779
0.039133,-0.0748907,0.0444023
0.040112,-0.0747353,0.0442702
0.0410947,-0.0745778,0.0441466
0.0420856,-0.0744533,0.0440342
0.0430655,-0.0742992,0.0439105
0.0440357,-0.0740889,0.0437749
0.0542892,-0.0693346,0.0418729
0.0549123,-0.0685409,0.041651
0.0555723,-0.0677575,0.0414187
0.0558394,-0.0674279,0.041325
0.0564664,-0.0666766,0.041125
0.0571095,-0.0659436,0.0409037
0.0577595,-0.0652148,0.0406888
0.0583599,-0.0644632,0.0404759
0.0588641,-0.0636143,0.0402465
0.0592925,-0.0627054,0.0400311
0.0596103,-0.0617121,0.0397716
0.0597744,-0.0610779,0.0396321
0.0599807,-0.0600961,0.0394069
0.0601612,-0.0591122,0.0391775
0.0602923,-0.0580991,0.0389456
0.0603899,-0.0570688,0.0387112
0.0604527,-0.0560222,0.0384808
0.0604639,-0.0549374,0.0382523
0.0604573,-0.0537634,0.0380017
0.0601787,-0.0487381,0.036939
0.0601125,-0.0481273,0.0368177
0.0526687,-0.0322878,0.0340218
0.0520738,-0.0314075,0.0338496
0.0515314,-0.0305333,0.0337322
0.051004,-0.0295893,0.0335588
0.0505408,-0.0286731,0.033414
0.0500615,-0.0276665,0.0332169
0.0437956,0.0110744,0.0254299
0.0440303,0.0120253,0.0252075
0.0442274,0.0129684,0.0249871
0.0443676,0.0139412,0.02477
0.0444292,0.0146215,0.0246212
0.0444735,0.0156039,0.0243895
0.0444335,0.016568,0.0241776
0.0442617,0.0175179,0.0239791
0.0440343,0.0184875,0.0237897
0.0438765,0.019459,0.0236017
0.0438328,0.0204518,0.0233914
0.0438432,0.0214383,0.0231836
0.0438538,0.022424,0.0229769
0.0437949,0.0233962,0.0227723
0.0383769,0.0356638,0.0206147
0.0378729,0.0365153,0.0204758
0.03734,0.0373565,0.0203429
0.0367734,0.0381667,0.0202175
0.0361666,0.0389578,0.0200999
0.0355227,0.0397212,0.0199874
0.0352703,0.0400099,0.0199487
0.0345632,0.0407115,0.0198601
0.0338235,0.0413754,0.0197753
0.0330378,0.0419817,0.0197078
0.0322074,0.0425335,0.019662
0.031302,0.0429997,0.019639
0.0303273,0.0433929,0.0196327
0.0295476,0.0436454,0.0196456
0.0133584,0.00777433,-0.0313171
0.0132907,0.00739551,-0.0319929
0.0132006,0.00671357,-0.0319427
0.0129247,0.00570497,-0.031848
0.0127035,0.00509185,-0.0317886
0.0122764,0.00420683,-0.0316892
0.0117188,0.00337474,-0.0315834
0.0111362,0.00261067,-0.0314752
0.0107852,0.00230711,-0.0314262
0.0100049,0.00174708,-0.0313165
0.0120752,0.0112011,-0.032096
0.0124072,0.0108157,-0.032103
0.0129094,0.00989546,-0.0320964
0.01324,0.00892879,-0.0320722
0.0154424,0.0437729,0.0207769
0.0151048,0.0428521,0.0210334
0.0148819,0.0417864,0.0213013
0.0147434,0.0406275,0.0215694
0.0146883,0.0393755,0.0218389
0.0142767,0.0384696,0.0220726
0.013674,0.0376937,0.022298
0.0131337,0.0368919,0.0225169
0.0127497,0.0359203,0.0227637
0.0125503,0.0352156,0.0229284
0.0123745,0.0342125,0.0231624
0.0123207,0.0331817,0.0233918
0.0124202,0.0321636,0.0236011
0.012609,0.0311441,0.0237973
0.0127927,0.0302937,0.0239658
0.0128935,0.0293365,0.0241469
0.0128558,0.0290799,0.024204
0.0183145,0.000973496,0.0297926
0.0189081,0.000186897,0.029892
0.0194919,-0.000605969,0.0300101
0.0201113,-0.00139606,0.0301326
0.0207196,-0.00215379,0.0302831
0.0213469,-0.00293297,0.0304107
0.0433454,0.0108048,0.0262432
0.0435774,0.01176,0.0260078
0.0438015,0.0127415,0.025779
0.0438843,0.0131944,0.0256716
0.0440004,0.0141685,0.0254554
0.0440455,0.0151386,0.0252334
0.0439964,0.0161523,0.025012
0.0439296,0.0166612,0.0249038
0.0437185,0.0176246,0.0247123
0.043486,0.0185994,0.0245254
0.0433787,0.0195738,0.0243311
0.0433733,0.0205738,0.0241157
0.0433924,0.0212481,0.0239804
0.0433968,0.0215603,0.0239076
0.0434083,0.0225353,0.0237031
0.0378192,0.0365863,0.0211872
0.0373361,0.0374559,0.0210375
0.036794,0.0382817,0.0209137
0.0362189,0.0390924,0.0207839
0.0356085,0.0398783,0.0206677
0.0349312,0.0406219,0.0205614
0.0346592,0.0409076,0.0205262
0.0339345,0.0415972,0.0204357
0.0331782,0.0422267,0.0203647
0.0323619,0.0427938,0.0203082
0.0314787,0.0432961,0.0202777
0.0133325,0.00774207,-0.0320168
0.0131134,0.00930925,-0.0327902
0.0132139,0.00893149,-0.0327812
0.013279,0.00779085,-0.0327196
0.013149,0.00667779,-0.0326393
0.0128471,0.00564756,-0.0325448
0.0126332,0.0050451,-0.0324863
0.0122257,0.00415007,-0.0323886
0.0116515,0.00333249,-0.0322802
0.0110533,0.0025602,-0.0321709
0.0106982,0.0022725,-0.0321228
0.00993398,0.00168457,-0.0320107
0.00913142,0.0012729,-0.0319022
0.00854726,0.00116473,-0.0318394
0.0101704,0.0121223,-0.0326735
0.0111479,0.011785,-0.0327416
0.0120313,0.0112307,-0.0327864
0.012375,0.0108231,-0.0328012
0.0145834,0.0409934,0.0222179
0.0145778,0.0396656,0.0225027
0.0141344,0.0387751,0.0227392
0.0135451,0.0379966,0.0229567
0.013036,0.0371508,0.023188
0.0127602,0.0363769,0.0233814
0.0125283,0.0353987,0.0236144
0.0123974,0.0343768,0.023843
0.0124192,0.0333217,0.0240683
0.0125948,0.0322898,0.0242745
0.0128537,0.0312453,0.0244703
0.013084,0.0304423,0.0246215
0.0193572,0.000769463,0.0304527
0.0201028,-9.68081e-05,0.0305721
0.0207503,-0.000862018,0.0306795
0.0213923,-0.00160962,0.0308309
0.0220183,-0.0023838,0.0309483
0.0207988,-0.0322521,0.037463
0.0206304,-0.0325431,0.0375405
0.0203112,-0.0331173,0.0376963
0.0198281,-0.0340081,0.0379376
0.0193597,-0.0348735,0.0381619
0.0188499,-0.0357335,0.0383788
0.0183481,-0.0365919,0.0386059
0.0178194,-0.037403,0.0388245
0.0173585,-0.0382877,0.0390615
0.0168992,-0.0392013,0.0392868
0.0164681,-0.0401323,0.0395204
0.0161064,-0.0409008,0.0397146
0.0157708,-0.0418162,0.0399462
0.0154524,-0.0427343,0.0401675
0.0151764,-0.043694,0.0403936
0.0149577,-0.0446635,0.0406236
0.0147821,-0.0456575,0.0408464
0.0187019,-0.0663507,0.0449896
0.0192431,-0.0671824,0.0451208
0.0298232,-0.0744944,0.0457711
0.0308668,-0.0746131,0.0457199
0.0312423,-0.0746214,0.045703
0.0322506,-0.074593,0.0456039
0.0332789,-0.0744812,0.0454845
0.0363793,-0.0743161,0.0452229
0.0373651,-0.0743255,0.0451184
0.0381709,-0.0742841,0.045055
0.0391546,-0.0742578,0.0450068
0.0401394,-0.0742131,0.0449527
0.0410977,-0.0738721,0.044714
0.042077,-0.073663,0.0445686
0.0430429,-0.0734805,0.0444239
0.0533211,-0.0694286,0.0426928
0.0539675,-0.068664,0.0424646
0.0546356,-0.0678752,0.0422458
0.0554541,-0.0669036,0.0419737
0.0560885,-0.0661553,0.0417655
0.0567252,-0.0654229,0.0415593
0.0573585,-0.0646745,0.0413316
0.0579577,-0.0639059,0.041107
0.0584854,-0.0630925,0.0408797
0.058913,-0.0621945,0.0406513
0.0592411,-0.0612025,0.0404116
0.0593791,-0.0607168,0.0402922
0.0596008,-0.0597599,0.0400646
0.0597845,-0.0587449,0.0398356
0.0599229,-0.0577543,0.0396211
0.0600181,-0.0567041,0.0393848
0.0600932,-0.055665,0.0391527
0.060129,-0.0546062,0.0389223
0.0599547,-0.0495354,0.0378341
0.0598963,-0.048976,0.037729
0.0597831,-0.0479995,0.0375276
0.0517636,-0.0317094,0.0346638
0.0511647,-0.0308945,0.0345496
0.0505883,-0.029998,0.0344092
0.0500514,-0.0291115,0.0342744
0.0430104,0.0111287,0.0269281
0.043265,0.0120999,0.0266862
0.043427,0.0131306,0.0264426
0.0435558,0.0141148,0.0262006
0.0435751,0.0143925,0.0261336
0.0435593,0.0154071,0.0259131
0.0434213,0.0164574,0.0257017
0.0431809,0.0174949,0.0255045
0.042942,0.0185187,0.0253142
0.0428659,0.0195209,0.0250978
0.0377784,0.0366668,0.0218841
0.0373163,0.0375515,0.0217405
0.0368119,0.038408,0.0216007
0.0362637,0.039238,0.0214695
0.035675,0.0400321,0.0213444
0.0350124,0.0407993,0.021238
0.034329,0.0415199,0.0211371
0.0340469,0.041793,0.0211044
0.0333088,0.0424502,0.0210208
0.0325165,0.0430661,0.020953
0.0128986,0.00990794,-0.0327986
0.0131147,0.00920046,-0.0334949
0.0131732,0.00890462,-0.0334837
0.0132476,0.00777358,-0.0334239
0.0131111,0.00664717,-0.0333361
0.0128447,0.00562067,-0.0332478
0.0125842,0.00500162,-0.0331814
0.0121456,0.0041096,-0.0330815
0.0115881,0.00328714,-0.0329788
0.0109987,0.00250673,-0.0328778
0.0106484,0.00220263,-0.0328216
0.00986645,0.00166294,-0.0327067
0.00905685,0.00121331,-0.0326008
0.00847232,0.00105757,-0.0325404
0.00758139,0.000990016,-0.03244
0.00696494,0.000835285,-0.0323665
0.00972316,0.0122017,-0.0333479
0.0101017,0.01209,-0.0333763
0.0110855,0.0117701,-0.0334415
0.012021,0.0112665,-0.0334895
0.0144444,0.0413137,0.0228862
0.0144742,0.0400272,0.023158
0.0140024,0.0390845,0.0234009
0.013427,0.0382833,0.0236219
0.0130043,0.0375144,0.023829
0.0127001,0.0365813,0.0240614
0.012499,0.035605,0.0242912
0.0124154,0.0345572,0.0245248
0.0125428,0.0334578,0.0247506
0.0127972,0.0324258,0.0249494
0.0131192,0.0313431,0.0251483
0.0133625,0.0306116,0.0252834
0.0207051,0.000403196,0.0311428
0.0211757,-0.000103528,0.0312036
0.0220015,-0.00110314,0.0313751
0.0214574,-0.032622,0.0382346
0.0209306,-0.0334567,0.038457
0.0203898,-0.0342731,0.0386544
0.0198821,-0.0351379,0.0388977
0.0193786,-0.0359732,0.0391026
0.0188407,-0.0367961,0.0393328
0.018325,-0.03764,0.039551
0.0178365,-0.0385154,0.0397793
0.0173684,-0.0393928,0.0399897
0.016928,-0.0403075,0.0402218
0.0166173,-0.0409678,0.0403886
0.0162628,-0.0418855,0.0406215
0.015965,-0.042841,0.0408723
0.0157472,-0.043663,0.0410622
0.015553,-0.0446106,0.0412791
0.0188111,-0.0649911,0.0453963
0.0192441,-0.0657179,0.0455075
0.0198073,-0.0665749,0.0456409
0.020439,-0.0674535,0.0457714
0.0210564,-0.0682436,0.0459043
0.0302336,-0.0735817,0.0462234
0.0314444,-0.0737222,0.0461786
0.0324407,-0.0737252,0.046081
0.033499,-0.0736411,0.04602
0.0365435,-0.0735098,0.0457153
0.0371787,-0.0734689,0.0456484
0.0381484,-0.0735059,0.0455656
0.0393093,-0.0734419,0.0454437
0.0405376,-0.0740063,0.0454057
0.0401388,-0.0745986,0.0455502
0.0410896,-0.0731523,0.0452693
0.0420226,-0.0728048,0.0451188
0.0426881,-0.0725844,0.0449952
0.0515397,-0.0700125,0.0436643
0.0522859,-0.0693922,0.0434867
0.0529783,-0.068699,0.0432711
0.0536643,-0.0679557,0.0430529
0.0544002,-0.0670952,0.0428118
0.0549972,-0.0664264,0.042641
0.0556523,-0.065671,0.042414
0.05633,-0.0648801,0.0421918
0.0569478,-0.0641412,0.0419644
0.0575287,-0.0633534,0.0417304
0.0580566,-0.062529,0.0415018
0.0585017,-0.0616381,0.0412815
0.0588461,-0.0606698,0.04104
0.0591053,-0.059616,0.0407949
0.0591617,-0.0593553,0.0407352
0.0593677,-0.0583822,0.0405026
0.0595153,-0.0573807,0.0402675
0.0596332,-0.0563682,0.0400431
0.0596618,-0.0503229,0.0387408
0.0596272,-0.0498277,0.0386325
0.059536,-0.0488576,0.0384457
0.059415,-0.0478856,0.038245
0.050801,-0.0312087,0.0353652
0.0501791,-0.0304038,0.0352461
0.0423255,0.0105694,0.027832
0.0426346,0.0114955,0.0276037
0.0428557,0.0124607,0.0273662
0.0430062,0.0134634,0.0271203
0.0430557,0.0145253,0.0268695
0.042983,0.0156774,0.0266286
0.0427218,0.0168641,0.0263879
0.0424451,0.017837,0.02622
0.0377222,0.0367329,0.0225977
0.0372993,0.0376436,0.0224399
0.0368303,0.0385286,0.0222898
0.0363011,0.0393729,0.0221559
0.0357272,0.0401746,0.0220319
0.0351161,0.0409613,0.0219095
0.0344388,0.041707,0.0218038
0.034155,0.0420006,0.021767
0.0334369,0.0426827,0.0216774
0.0123943,0.0108314,-0.0335064
0.0128895,0.00990736,-0.0335106
0.0131823,0.00883187,-0.0341803
0.0132077,0.00761159,-0.0341116
0.0130457,0.00658382,-0.0340266
0.0127918,0.00559011,-0.0339432
0.0125101,0.00495935,-0.0338756
0.0120779,0.00406889,-0.0337806
0.011536,0.0032303,-0.033673
0.0109708,0.00244764,-0.0335727
0.0106064,0.00212224,-0.03352
0.00983982,0.00155323,-0.0334096
0.00899123,0.00113795,-0.0333001
0.00841277,0.00101305,-0.0332313
0.00751836,0.000958245,-0.0331373
0.00690638,0.000855263,-0.0330679
0.00623929,0.00127152,-0.0330196
0.00589384,0.00233724,-0.0330794
0.00967954,0.012163,-0.0340466
0.0100354,0.0120514,-0.0340709
0.0110211,0.0117455,-0.0341484
0.0143108,0.0402665,0.023825
0.0138774,0.0394424,0.0240519
0.0133156,0.0386238,0.0242773
0.0129071,0.0377381,0.0245136
0.0126415,0.0367862,0.0247381
0.0124803,0.0358068,0.0249719
0.0124771,0.0347215,0.0251997
0.0126902,0.0335967,0.0254218
0.0130071,0.0325274,0.0256184
0.0132841,0.0317261,0.0257741
0.0218775,0.000251057,0.0317636
0.0222827,-0.000257451,0.0318627
0.0225634,-0.000631558,0.0319381
0.0215228,-0.0337462,0.0391617
0.0209913,-0.0345808,0.0394071
0.0204342,-0.0353935,0.0396144
0.0199301,-0.0362563,0.0398354
0.0193692,-0.0370513,0.0400455
0.0188324,-0.0378987,0.0402807
